bn,pk,bh,val
16711576,0x94aa4e,0x6eaf47,6227459398391818
16711576,0x94aa4e,0x6e0df8,6335733400084158
16711576,0x94aa4e,0x4056cb,6585805400084158
16711576,0x94aa4e,0xfcba20,6707531174992730
16711576,0x94aa4e,0x4f98e3,7066475635499674
16711575,0x94aa4e,0x4dfc5f,27091037976277799
16711575,0x94aa4e,0x121cae,27803870998495255
16711575,0x94aa4e,0x8214bc,27497573022411379
16711575,0x94aa4e,0xb9e50f,27748573498495255
16711575,0x94aa4e,0x3684b0,27742510922669379
16711576,0x94aa4e,0x118a73,7378900135499674
16711557,0x94aa4e,0xed70c5,14093797587159022
16711576,0x94aa4e,0x9f464f,7943755862938502
16711557,0x94aa4e,0x4b42b7,30491591010972584
16711557,0x94aa4e,0xdde12b,31201088889979594
16711557,0x94aa4e,0xa4aa4c,30268513634342865
16711577,0x94aa4e,0x806ba6,11779575016313697
16711557,0x94aa4e,0x11867b,30312627999885629
16711596,0x94aa4e,0x2969ed,12659553500092021
16711577,0x94aa4e,0x190f0e,12070133973176913
16711577,0x94aa4e,0x5fa2db,13484627753644627
16711587,0x94aa4e,0xae1036,16279746945001636
16711596,0x94aa4e,0x3bbcf6,32243967052172002
16711587,0x94aa4e,0x822764,22875673254840937
16711596,0x94aa4e,0x01a1c1,33194946062659187
16711587,0x94aa4e,0x71a1ea,23447336800653472
16711596,0x94aa4e,0x7524b9,32849789120456022
16711587,0x94aa4e,0xcb72e5,24848568492089640
16711587,0x94aa4e,0xd1149d,25004919583811356
16711577,0x94aa4e,0xf07526,12462567417066337
16711577,0x94aa4e,0x1edbd6,13130982763644627
16711577,0x94aa4e,0xae5baa,13227891603644627
16711599,0x94aa4e,0xecf601,6106162602031111
16711577,0x94aa4e,0x4aa2b4,13796573897204791
16711577,0x94aa4e,0x2f5045,14037219397204791
16711581,0x94aa4e,0x2b30ec,9126498201463869
16711581,0x94aa4e,0x1949a5,9336247401463869
16711581,0x94aa4e,0xfa75de,9006294788949411
16711581,0x94aa4e,0x48ba2a,9419436401463869
16711581,0x94aa4e,0x03e821,9280253401463869
16711592,0x94aa4e,0x1a7c0c,14112548880207113
16711592,0x94aa4e,0x553cdd,15528093390115554
16711592,0x94aa4e,0x67bd14,17213341037144489
16711592,0x94aa4e,0x907d86,16691853780697299
16711592,0x94aa4e,0x41cab9,16349428246617299
16711600,0x94aa4e,0x28cb16,19833617922371223
16711599,0x94aa4e,0x3ae772,6373415741104380
16711599,0x94aa4e,0xde4a7e,6587408160504315
16711599,0x94aa4e,0xfedc43,7057721660504315
16711599,0x94aa4e,0xe8aa57,7830672660137899
16711613,0x94aa4e,0xdc000d,11274717694632503
16711609,0x94aa4e,0x35226a,11986606156250377
16711613,0x94aa4e,0xee6ed9,11295717694632503
16711613,0x94aa4e,0x5e9ca6,10570727556449215
16711609,0x94aa4e,0x75bc68,35940346971180401
16711609,0x94aa4e,0x161feb,36992285238879938
16711609,0x94aa4e,0xd687ea,37134991123798938
16711609,0x94aa4e,0xb7e523,37419461023798938
16711606,0x94aa4e,0x1ee21b,10139470424906550
16711606,0x94aa4e,0x86f62b,10983128850276691
16711606,0x94aa4e,0x899459,12079923296396863
16711606,0x94aa4e,0x5ad943,12555475551406422
16711606,0x94aa4e,0x38d73f,12882273761680752
16711613,0x94aa4e,0x845ae6,11592162127952378
16711606,0x94aa4e,0x8f7fbe,13059516761680752
16711606,0x94aa4e,0xefc85b,14328737435299804
16711606,0x94aa4e,0xaff789,13455657896188752
16711606,0x94aa4e,0x57462d,13863843301855642
16711606,0x94aa4e,0xc9f305,15684173879136055
16711606,0x94aa4e,0x12e852,14755401106385804
16711613,0x94aa4e,0x6a2e87,11769328093160378
16711613,0x94aa4e,0x4d3a06,13096563638804511
16711613,0x94aa4e,0xfa80c3,13167222891367635
16711617,0x94aa4e,0xe469f7,13763520452114556
16711620,0x94aa4e,0x4ecffb,10468112623581834
16711620,0x94aa4e,0x86af2b,12476141292761833
16711620,0x94aa4e,0xaf2ed2,13574241258514927
16711620,0x94aa4e,0x6ba4d3,13998208631272927
16711617,0x94aa4e,0xec8b2d,19135934450737276
16711623,0x94aa4e,0x402fc9,10977714087398062
16711626,0x94aa4e,0x0317db,4456784704717964
16711617,0x94aa4e,0xfc1e23,19359347408941276
16711623,0x94aa4e,0xb4c847,18402587353943013
16711617,0x94aa4e,0x8857cf,19601413238032566
16711623,0x94aa4e,0x49cec2,21766432506672168
16711623,0x94aa4e,0x371a52,19740813574275362
16711617,0x94aa4e,0xfe9052,20429930364489827
16711617,0x94aa4e,0x8f0629,20669969242248006
16711623,0x94aa4e,0xda9fb2,19876079074275362
16711623,0x94aa4e,0x41e326,19965238863154362
16711634,0x94aa4e,0x05f646,6478961910579087
16711632,0x94aa4e,0x127477,28348022111952998
16711632,0x94aa4e,0xa5b0bf,37100838488783526
16711632,0x94aa4e,0xbf3176,41390623262416623
16711632,0x94aa4e,0x28299d,37306521716974578
16711632,0x94aa4e,0x24086d,41584997362417706
16711626,0x94aa4e,0x594afb,5677433124969375
16711626,0x94aa4e,0xfcec96,10164446860314296
16711626,0x94aa4e,0xcb872d,10812298872226152
16711626,0x94aa4e,0x9a9027,11174815372226152
16711626,0x94aa4e,0x291d9a,8395283505709921
16711626,0x94aa4e,0x3f6677,8469261963491240
16711634,0x94aa4e,0x8a8382,6972836793700424
16711634,0x94aa4e,0x5c0fe1,6010224422105713
16711632,0x94aa4e,0xedd670,41912738463348163
16711634,0x94aa4e,0xd084e3,5343485612213273
16711634,0x94aa4e,0x907367,5611449112213273
16711634,0x94aa4e,0xbab379,8583401277641042
16711632,0x94aa4e,0x6bf6cb,33743786470662006
16711633,0x94aa4e,0xd82b9b,14146784640705787
16711637,0x94aa4e,0x9e2619,28606190430763513
16711637,0x94aa4e,0x5684fc,20276264454795584
16711634,0x94aa4e,0xc85f0d,8154534753658904
16711634,0x94aa4e,0xd98fc3,8972434070033042
16711635,0x94aa4e,0x41634d,32235760175170217
16711637,0x94aa4e,0xef718b,33485164566245008
16711637,0x94aa4e,0x73e60b,34061903006358193
16711637,0x94aa4e,0x3b0f99,38051537390452345
16711637,0x94aa4e,0x69b6fc,38743063063670932
16711637,0x94aa4e,0x49d28e,38305703382125130
16711633,0x94aa4e,0x2ce53b,454704312209919092
16711633,0x94aa4e,0x3f26cd,443083786241761070
16711633,0x94aa4e,0xcf52bf,442587795073872881
16711633,0x94aa4e,0xc87cbc,454564488774531090
16711635,0x94aa4e,0x0394c7,10329736924396813
16711635,0x94aa4e,0x4386c8,10982896670915382
16711635,0x94aa4e,0x1cd320,44426745861921097
16711643,0x94aa4e,0x49afd9,9362125357849162
16711643,0x94aa4e,0x067b2b,8850804929311232
16711635,0x94aa4e,0x8c6f66,33664031175170217
16711643,0x94aa4e,0x8127b9,9673071273531487
16711635,0x94aa4e,0x6af420,44472525361921097
16711643,0x94aa4e,0xe2fc04,10146185821684911
16711639,0x94aa4e,0x3f4387,16921325238134045
16711645,0x94aa4e,0xe1bc9b,10617900745847221
16711639,0x94aa4e,0xb04ffa,17331548286530765
16711643,0x94aa4e,0xcfcbce,10775572559747175
16711645,0x94aa4e,0xbe6ff5,12227314362441867
16711639,0x94aa4e,0x69876c,15452354999294212
16711639,0x94aa4e,0xf7ed23,15708898589316592
16711639,0x94aa4e,0xe08183,17658587699487577
16711645,0x94aa4e,0xc389b8,12504636269634786
16711645,0x94aa4e,0xe1bc9b,10617900745847221
16711639,0x94aa4e,0x901d58,18208977699487577
16711639,0x94aa4e,0x0b33b9,18473250622242637
16711644,0x94aa4e,0x409a84,18464878529965536
16711644,0x94aa4e,0x7ff7f3,18206848654965536
16711644,0x94aa4e,0xa3fcd5,13295091607052890
16711644,0x94aa4e,0xd77354,14481531330798890
16711644,0x94aa4e,0xe1e9de,18265336654965536
16711645,0x94aa4e,0xcc3e46,15028932148705341
16711656,0x94aa4e,0x34b3b7,15679438369242133
16711651,0x94aa4e,0x1a3cbf,13468799977363598
16711647,0x94aa4e,0xb6c2e1,11113524835669338
16711651,0x94aa4e,0x88ef65,21755285901636438
16711651,0x94aa4e,0xc763de,23259218401636438
16711656,0x94aa4e,0xc3b922,16031417649242133
16711656,0x94aa4e,0x9d724c,11689071334970297
16711647,0x94aa4e,0x585e74,10015052763562683
16711656,0x94aa4e,0xdd6227,15503743369242133
16711656,0x94aa4e,0x29c2b5,16198716570642133
16711656,0x94aa4e,0xfe6d10,16507276181717067
16711651,0x94aa4e,0xfe0dbd,22649609901636438
16711651,0x94aa4e,0xdd29a9,25226823187068728
16711647,0x94aa4e,0x1371d6,11531818894038404
16711659,0x94aa4e,0x17ea75,9429364677641506
16711647,0x94aa4e,0x1f2240,11555101394038404
16711659,0x94aa4e,0xa3d94d,13856337584421238
16711659,0x94aa4e,0xc896cc,13995491084421238
16711647,0x94aa4e,0x0ba5ca,12860238092254667
16711659,0x94aa4e,0x0d2f26,15609172129037718
16711647,0x94aa4e,0x7433fb,14047476883461992
16711659,0x94aa4e,0x00da69,16088432129037718
16711659,0x94aa4e,0x00da69,16088432129037718
16711653,0x94aa4e,0x221172,16736391660276438
16711653,0x94aa4e,0x444266,17890946146057890
16711647,0x94aa4e,0x55399f,14089476883461992
16711653,0x94aa4e,0x617e18,18213092588801890
16711662,0x94aa4e,0x5c8ba6,13591361699815875
16711647,0x94aa4e,0x7433fb,14047476883461992
16711670,0x94aa4e,0x407bd1,14107891368443348
16711670,0x94aa4e,0x6c71b4,19121762271752624
16711662,0x94aa4e,0xae00be,11197614765886950
16711662,0x94aa4e,0xdf9acc,11290935765886950
16711653,0x94aa4e,0x58739a,19394364963035292
16711653,0x94aa4e,0x66858c,20278645765750172
16711653,0x94aa4e,0x1be3f1,20522567597329247
16711670,0x94aa4e,0x8ae929,20342021141312043
16711662,0x94aa4e,0x7f7dc7,11604394765886950
16711670,0x94aa4e,0xa26a1b,18731403792804624
16711670,0x94aa4e,0xd0b4b8,19361736261712616
16711662,0x94aa4e,0x451efc,12138778819909350
16711670,0x94aa4e,0x5eaac3,20429529641312043
16711662,0x94aa4e,0xf314ba,12487106969909350
16711671,0x94aa4e,0x33a7cb,44490810551135140
16711662,0x94aa4e,0x400274,12564954969909350
16711671,0x94aa4e,0xf09a43,44054439311016140
16711665,0x94aa4e,0xb8fab1,17846105211934010
16711665,0x94aa4e,0x633d54,18325642286777626
16711665,0x94aa4e,0x3d9fd1,18591559073051666
16711674,0x94aa4e,0x98bf28,15146756916177532
16711674,0x94aa4e,0xe811c2,16043257638370284
16711674,0x94aa4e,0x4edba7,17017947938094007
16711674,0x94aa4e,0xcc4543,19901036308678107
16711674,0x94aa4e,0x1008d2,17249199003914007
16711671,0x94aa4e,0xe735c7,44217228811016140
16711665,0x94aa4e,0x462463,19825224073051666
16711671,0x94aa4e,0xfc8cdf,45077821624753140
16711665,0x94aa4e,0x9b1fc4,20548918762170682
16711665,0x94aa4e,0xcd9e30,20926716342702296
16711678,0x94aa4e,0xd75b31,17742839565380482
16711678,0x94aa4e,0xed0ea6,19011101945545053
16711671,0x94aa4e,0xe62de7,45580555624753140
16711678,0x94aa4e,0x4185cb,19690507361977053
16711689,0x94aa4e,0x489445,12771907909542304
16711678,0x94aa4e,0xdc5b6c,19975121667605053
16711678,0x94aa4e,0x17acc2,17411048819248424
16711683,0x94aa4e,0x5c067b,8126985350379363
16711683,0x94aa4e,0x997947,8744297325453363
16711683,0x94aa4e,0xfde166,8830078768182363
16711689,0x94aa4e,0xee9c76,16775677434700440
16711689,0x94aa4e,0x009d73,16510037684700440
16711683,0x94aa4e,0x928fdb,9123617230106063
16711690,0x94aa4e,0xcc28a4,11118863446543564
16711683,0x94aa4e,0xd9c7a3,9788437041186303
16711683,0x94aa4e,0xa9f334,9969077871186303
16711690,0x94aa4e,0xebd82d,65368293458771420
16711690,0x94aa4e,0xc3bc9d,65247591958771420
16711690,0x94aa4e,0x62d31c,66512589837268340
16711685,0x94aa4e,0x2e0f0d,19723228300361918
16711691,0x94aa4e,0xfa8ec6,5817102758600605
16711690,0x94aa4e,0x876869,66580040537268340
16711691,0x94aa4e,0x82b44e,20294914841457095
16711693,0x94aa4e,0x0f5c32,14418922704700193
16711691,0x94aa4e,0xa94c9e,20899233865698469
16711691,0x94aa4e,0xab6c6b,19401295223535975
16711691,0x94aa4e,0xf45d54,20885569365698469
16711693,0x94aa4e,0x42a0e0,24243543374622117
16711693,0x94aa4e,0x4cfa2c,23844001421807147
16711693,0x94aa4e,0xc8cacb,23907985106807147
16711692,0x94aa4e,0x73ded1,29580156596917619
16711693,0x94aa4e,0xfc1465,24967554227466684
16711692,0x94aa4e,0x62216b,29875189996917619
16711692,0x94aa4e,0xad9c4c,31826571824453738
16711692,0x94aa4e,0x32d2ae,30529455605012986
16711695,0x94aa4e,0x875004,9548381825460515
16711695,0x94aa4e,0xf3dd54,9781157325460515
16711694,0x94aa4e,0xcc8223,19879806059154029
16711695,0x94aa4e,0xe155db,9896039232864493
16711695,0x94aa4e,0x022071,18258847239962264
16711695,0x94aa4e,0x5ba40e,19234352955683047
16711695,0x94aa4e,0xbc5c96,19355319856285363
16711695,0x94aa4e,0xdce324,9125308571562291
16711696,0x94aa4e,0x5cb3ba,17488145357230430
16711696,0x94aa4e,0x38a24d,17024333271962544
16711692,0x94aa4e,0xe5c072,32760102070168795
16711697,0x94aa4e,0x67047d,12606355371071178
16711694,0x94aa4e,0x5f5c4a,15446091913925999
16711697,0x94aa4e,0xdb9293,11623353851264423
16711697,0x94aa4e,0xa5d854,15063844188534741
16711697,0x94aa4e,0x4beaf2,12906920720674608
16711694,0x94aa4e,0xf1cb2f,18763173279154029
16711694,0x94aa4e,0x12f668,21027959479154029
16711696,0x94aa4e,0x7b692a,16686681146092330
16711694,0x94aa4e,0x44a376,22591585392416352
16711697,0x94aa4e,0x371b57,15147607096590731
16711703,0x94aa4e,0xb74194,13941440634635027
16711697,0x94aa4e,0x773a03,16513089910649510
16711697,0x94aa4e,0x8a8f4b,16812323717266435
16711701,0x94aa4e,0x096ef4,24504392232071567
16711696,0x94aa4e,0x0cabf2,17343144271962544
16711696,0x94aa4e,0xd6e547,17858225747053135
16711696,0x94aa4e,0x49c260,18002094636998012
16711711,0x94aa4e,0x8a7f25,47431585113093963
16711703,0x94aa4e,0x6a6621,15410333922773865
16711703,0x94aa4e,0xf7e947,15465631422773865
16711703,0x94aa4e,0xd4cd64,15013210761371865
16711703,0x94aa4e,0x396096,14405960960710920
16711707,0x94aa4e,0xbda6dc,16090404807862333
16711707,0x94aa4e,0x4b2738,27219335680934162
16711711,0x94aa4e,0x61cb1b,16705955109707730
16711707,0x94aa4e,0xaeec89,27544652329394808
16711707,0x94aa4e,0x93fb8f,15579274469752333
16711711,0x94aa4e,0x7bfe04,47187406007731128
16711711,0x94aa4e,0x4f0ca5,48998395437606328
16711711,0x94aa4e,0x37810c,49093617937606328
16711711,0x94aa4e,0x0f4a8b,49459290896057489
16711715,0x94aa4e,0x785f58,13320629396445279
16711715,0x94aa4e,0xbcfce8,16675799034624764
16711715,0x94aa4e,0x09cd9d,17590189367417764
16711715,0x94aa4e,0xa0ac9f,17967808599652232
16711715,0x94aa4e,0x3bc6bb,45159919890494881
16711707,0x94aa4e,0x08393d,27744604349394808
16711707,0x94aa4e,0xcff2ee,13841461020032333
16711712,0x94aa4e,0x44145d,20080318281664931
16711707,0x94aa4e,0xfc30ec,13431960888382223
16711712,0x94aa4e,0xd897d4,20612257976512075
16711712,0x94aa4e,0x4b27a0,21519809908399275
16711712,0x94aa4e,0x684398,21702015963075802
16711715,0x94aa4e,0xf23230,49083363997154385
16711716,0x94aa4e,0x2cf062,73221251861812553
16711707,0x94aa4e,0x590331,26969185659684426
16711712,0x94aa4e,0xf5375d,23718172800272301
16711712,0x94aa4e,0xf53683,23341386427300949
16711712,0x94aa4e,0x44cad7,22158756481710802
16711725,0x94aa4e,0xf5e337,45036529573244843
16711719,0x94aa4e,0x9c82e5,35190697858390013
16711719,0x94aa4e,0x5d4400,35031505992627013
16711716,0x94aa4e,0x052959,25608260897739436
16711716,0x94aa4e,0xa74d56,73653262935971441
16711716,0x94aa4e,0x338247,75952038935971441
16711725,0x94aa4e,0xb664cc,31251096907728463
16711716,0x94aa4e,0xffa2fc,76844110117556077
16711716,0x94aa4e,0x1b6829,78359841299894014
16711728,0x94aa4e,0x2ce606,23298785611720651
16711719,0x94aa4e,0x4da643,29840290072444927
16711719,0x94aa4e,0x8ec251,33909830529413086
16711719,0x94aa4e,0x3c8f37,34615101529413086
16711719,0x94aa4e,0x7b5cc5,33314912706684336
16711725,0x94aa4e,0x93194f,44757101843239815
16711725,0x94aa4e,0x0361d6,47697788210406052
16711725,0x94aa4e,0x8c28ca,45336075271120648
16711721,0x94aa4e,0x535cf3,77498449175992425
16711725,0x94aa4e,0xd784cf,47893595321794935
16711721,0x94aa4e,0xf7608e,26029724037170706
16711728,0x94aa4e,0x7166a7,12891729806854653
16711728,0x94aa4e,0x045f79,21221171350517325
16711725,0x94aa4e,0xb031ee,47869397499754935
16711728,0x94aa4e,0x104b25,22266859904822589
16711727,0x94aa4e,0xe5ebd4,18676237857263063
16711728,0x94aa4e,0xfd2616,22751734054901065
16711728,0x94aa4e,0x92c1c3,22904126118785959
16711721,0x94aa4e,0x479c43,75926582121027292
16711721,0x94aa4e,0x480a5f,72166535052815216
16711721,0x94aa4e,0x49ac2b,78493852734522485
16711721,0x94aa4e,0x8909c3,79645370782273770
16711721,0x94aa4e,0x8e71cf,77397236322596710
16711731,0x94aa4e,0x0309c2,10024509675569738
16711731,0x94aa4e,0x1bd967,9763840734474186
16711727,0x94aa4e,0x62f684,16488620555836701
16711727,0x94aa4e,0x5a6289,18298458322980502
16711727,0x94aa4e,0xa43275,19023431746380837
16711731,0x94aa4e,0x0804c7,9613459234474186
16711731,0x94aa4e,0xd660a5,8962014216994308
16711727,0x94aa4e,0xe509ea,19076605746380837
16711731,0x94aa4e,0x48f1be,10276595414717418
16711730,0x94aa4e,0x864aae,12152637300696581
16711735,0x94aa4e,0xa3f35b,11456762489355997
16711730,0x94aa4e,0x7b8d9b,10825391007770745
16711730,0x94aa4e,0x88911c,12339327800696581
16711730,0x94aa4e,0x864aae,12152637300696581
16711730,0x94aa4e,0x2d0850,12667594451448581
16711737,0x94aa4e,0xa7ce07,24546950974995650
16711737,0x94aa4e,0x24b95e,24808277526172218
16711732,0x94aa4e,0x1b02b0,10784463532340912
16711732,0x94aa4e,0x2f362d,12153989350929858
16711732,0x94aa4e,0x54c7dd,17111267656447248
16711732,0x94aa4e,0x743107,16693335722743321
16711732,0x94aa4e,0x720b1f,17916846006447248
16711732,0x94aa4e,0x3b1e7d,17424290106447248
16711736,0x94aa4e,0x6fd169,14262016050609353
16711736,0x94aa4e,0x6a62c1,16590853517439800
16711736,0x94aa4e,0x6e0053,17675351987456404
16711742,0x94aa4e,0xd5c503,13702091053406709
16711742,0x94aa4e,0x384fae,13748199553406709
16711742,0x94aa4e,0x9179e2,13910505943722409
16711742,0x94aa4e,0x8b230d,14678972434182449
16711742,0x94aa4e,0x9546e9,15216787131983351
16711742,0x94aa4e,0x2cda43,15633901631983351
16711742,0x94aa4e,0x92da7c,15545584131983351
16711744,0x94aa4e,0x43b58b,36612766214276899
16711737,0x94aa4e,0x71013f,21813676182852448
16711737,0x94aa4e,0x24552a,25707659983723594
16711737,0x94aa4e,0x148dce,22245996976477418
16711737,0x94aa4e,0x03e798,25507556034895594
16711736,0x94aa4e,0x1bc53b,16261468286685472
16711736,0x94aa4e,0x000d10,18104176426396345
16711736,0x94aa4e,0x171156,17290707976697772
16711739,0x94aa4e,0x001c21,12318401096729246
16711750,0x94aa4e,0x9cee6f,12332675145921816
16711739,0x94aa4e,0x76526c,14305863652741989
16711739,0x94aa4e,0xe7e06e,13359170725568989
16711739,0x94aa4e,0x1214d1,12407483257275862
16711739,0x94aa4e,0x02ce51,12789579207255012
16711739,0x94aa4e,0x28d076,12632027125277862
16711739,0x94aa4e,0xaea004,13698925152741989
16711748,0x94aa4e,0xf42797,18951941028206855
16711748,0x94aa4e,0x30d173,19319823039934200
16711748,0x94aa4e,0x663fd1,19091982028206855
16711748,0x94aa4e,0x33e91a,19280273848055855
16711748,0x94aa4e,0x59c17f,19489532519753855
16711750,0x94aa4e,0x1c2ea6,12423237949101710
16711748,0x94aa4e,0x7bbfaf,19748781767856855
16711750,0x94aa4e,0xf4d486,16055101056495290
16711750,0x94aa4e,0x694235,16510196392040997
16711748,0x94aa4e,0x5a30a6,21054950204476919
16711750,0x94aa4e,0xbb3ccb,17533673979509694
16711757,0x94aa4e,0xf3f333,16125189901269344
16711750,0x94aa4e,0x8290e4,17248442012207694
16711751,0x94aa4e,0x2696bf,19823648978055326
16711757,0x94aa4e,0x6d7727,15046546213539512
16711752,0x94aa4e,0x23dc9f,13750530510952242
16711752,0x94aa4e,0x58f0eb,14147232051934242
16711751,0x94aa4e,0xc63e86,12715778867481796
16711752,0x94aa4e,0xa23f0d,14357979643299242
16711752,0x94aa4e,0xa1eeea,14815980643299242
16711752,0x94aa4e,0x241d7d,14963772643299242
16711752,0x94aa4e,0xaa1ff5,15225731143299242
16711752,0x94aa4e,0x62b85b,9962569442082393
16711757,0x94aa4e,0x146b97,14633142708805936
16711757,0x94aa4e,0xcbbcf2,17948026152227968
16711757,0x94aa4e,0xdab35c,15122831713539512
16711757,0x94aa4e,0xa3c504,15944880752895544
16711757,0x94aa4e,0xe9634b,18740749476403408
16711762,0x94aa4e,0x9109e7,8945965599973900
16711751,0x94aa4e,0xfd64e4,20775602978055326
16711762,0x94aa4e,0x13782a,24506084645964431
16711756,0x94aa4e,0x06dd2c,27411527037935597
16711751,0x94aa4e,0x2133fc,21223214478055326
16711756,0x94aa4e,0x819aaa,28000243863576519
16711756,0x94aa4e,0xd13731,28079174526305600
16711751,0x94aa4e,0xce237b,24097722810240853
16711764,0x94aa4e,0x1877c5,28321094628668175
16711756,0x94aa4e,0xc40c21,18932125612153295
16711756,0x94aa4e,0x5e3cdf,22980597699984140
16711756,0x94aa4e,0x8b0cf7,28608575534170112
16711762,0x94aa4e,0x4d4cb4,24576986301261431
16711762,0x94aa4e,0x7ae716,27624691218435431
16711762,0x94aa4e,0xc23078,24620647218435431
16711762,0x94aa4e,0x16bffc,28107444418435431
16711762,0x94aa4e,0x305b72,28536896542532431
16711779,0x94aa4e,0x8d22d9,11443550994939288
16711779,0x94aa4e,0xd997bf,10101052846952232
16711764,0x94aa4e,0xebcb2e,50383378628658417
16711764,0x94aa4e,0x19f100,50641459453383397
16711764,0x94aa4e,0x0cf225,15415815499560289
16711764,0x94aa4e,0x49d502,36771728799346294
16711764,0x94aa4e,0x49d502,36771728799346294
16711779,0x94aa4e,0xe506b6,10105556646997270
16711779,0x94aa4e,0x068f7e,14097102588247164
16711764,0x94aa4e,0x1daf56,36938620949346294
16711779,0x94aa4e,0x6e81f4,16226343494640810
16711779,0x94aa4e,0x455932,17236939819490694
16711765,0x94aa4e,0x3c80a9,10207826055521723
16711789,0x94aa4e,0x7f9c81,16372477252365492
16711789,0x94aa4e,0xd651c3,17362847505535953
16711789,0x94aa4e,0x70a5ea,17165899979513953
16711784,0x94aa4e,0x40ac79,7035800856306614
16711784,0x94aa4e,0xabb44e,8056473277985032
16711784,0x94aa4e,0x14b958,7452159404545952
16711784,0x94aa4e,0xb99381,7889572170003952
16711765,0x94aa4e,0x98d06a,10243223095521723
16711784,0x94aa4e,0xd1e5ff,8316186277985032
16711765,0x94aa4e,0x314ae7,10639777595521723
16711784,0x94aa4e,0xcec3b6,8799149777985032
16711789,0x94aa4e,0xa92077,17470661505535953
16711789,0x94aa4e,0xf38a36,18083917005535953
16711765,0x94aa4e,0x60828d,10741329692049723
16711765,0x94aa4e,0x559fb4,11170955478715755
16711765,0x94aa4e,0xe89af8,11712181951653075
16711793,0x94aa4e,0x93903a,32589456452705799
16711765,0x94aa4e,0xc490be,12206500286106434
16711795,0x94aa4e,0x995098,12218070450410789
16711795,0x94aa4e,0xd7ebc8,11874096955756464
16711793,0x94aa4e,0x5a21b2,10468834292360211
16711793,0x94aa4e,0x2cb913,32800799440420281
16711788,0x94aa4e,0x94a2be,18711182981593228
16711795,0x94aa4e,0xa4d741,12342882450410789
16711793,0x94aa4e,0x7d076b,33068036990420281
16711793,0x94aa4e,0xdbb546,33276888911773281
16711793,0x94aa4e,0x25ebd8,33497692208282664
16711793,0x94aa4e,0xd5abb7,33680557973721418
16711795,0x94aa4e,0xfd01e5,13005110905167789
16711795,0x94aa4e,0xce1f29,13005388134460170
16711798,0x94aa4e,0x2e929f,21103404540831440
16711799,0x94aa4e,0x37be54,30866585799150142
16711798,0x94aa4e,0x046fb3,24463746464742621
16711798,0x94aa4e,0x5c25ca,24214286964742621
16711799,0x94aa4e,0xa65780,30428768899150142
16711799,0x94aa4e,0x38bbb9,30481268899150142
16711800,0x94aa4e,0x33b910,4110810593094080
16711801,0x94aa4e,0xd51613,10123169740072723
16711801,0x94aa4e,0x116c13,11138111965103579
16711798,0x94aa4e,0x38bce5,24514818072441621
16711801,0x94aa4e,0x0ceccf,11378317165103579
16711798,0x94aa4e,0xdc01d3,25938975072441621
16711801,0x94aa4e,0x846e9c,11797984451454534
16711801,0x94aa4e,0x83fcda,11720517451454534
16711801,0x94aa4e,0x8bfff7,11581627863653579
16711798,0x94aa4e,0x43952e,26168892668197071
16711798,0x94aa4e,0x5bffe2,27091673668197071
16711798,0x94aa4e,0xc1808e,26605553668197071
16711807,0x94aa4e,0x7a2f42,19903262004026041
16711807,0x94aa4e,0x1d8f7c,19649899991615558
16711805,0x94aa4e,0x30212a,11398373156096264
16711800,0x94aa4e,0xe9cbf0,4548852113034080
16711800,0x94aa4e,0x4ca0aa,5325366630721888
16711800,0x94aa4e,0xe8c91c,5651532275783448
16711800,0x94aa4e,0xf65749,4707943113034080
16711800,0x94aa4e,0x62fec8,5750761967963448
16711805,0x94aa4e,0x149a4d,11779336820222716
16711807,0x94aa4e,0xecb429,19717918419307913
16711800,0x94aa4e,0xb25e09,6086485867963448
16711807,0x94aa4e,0x349ac5,23588875371866339
16711805,0x94aa4e,0x5b5265,12163535257665716
16711805,0x94aa4e,0x439bbf,12174035257665716
16711805,0x94aa4e,0x5dbcce,13407446147665716
16711808,0x94aa4e,0x6d7912,12211418624233078
16711818,0x94aa4e,0xa24563,18699483624035303
16711818,0x94aa4e,0xdde9c9,18827285124035303
16711810,0x94aa4e,0x839d13,27161361696688650
16711810,0x94aa4e,0x3d695f,27292956696688650
16711810,0x94aa4e,0x28195d,14595838567104135
16711810,0x94aa4e,0xb7735f,35314363475094482
16711808,0x94aa4e,0x945811,12039318447487945
16711818,0x94aa4e,0x9f72b1,18896343624035303
16711808,0x94aa4e,0x6d7912,12211418624233078
16711818,0x94aa4e,0xb4eb74,19658208674035303
16711818,0x94aa4e,0x9fae62,19455702174035303
16711810,0x94aa4e,0xb64dce,36223762431518632
16711810,0x94aa4e,0x9fbe36,35629032807392632
16711808,0x94aa4e,0xcae193,12288647624233078
16711810,0x94aa4e,0x9a8bce,36234367501518632
16711818,0x94aa4e,0x30b815,20780798674035303
16711808,0x94aa4e,0x1838d4,12515336124233078
16711808,0x94aa4e,0x5c9b1c,12694264624233078
16711818,0x94aa4e,0xf60ad6,20024399174035303
16711819,0x94aa4e,0x43ce46,9365883653574715
16711820,0x94aa4e,0xc8b30b,11699190229007480
16711820,0x94aa4e,0xce0685,6311267688143562
16711830,0x94aa4e,0x333e04,21069683935146119
16711830,0x94aa4e,0xc0705a,20925885225685119
16711830,0x94aa4e,0x6343a6,21255647535146119
16711819,0x94aa4e,0xe53e95,11102512800206535
