slot,ip,header_ua,payload_ua,slot_boundary,header_req,payload_req,block_hash,proposer_pubkey
6290652,13.50.28.216,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 04:50:47.000000,2023-04-24 04:50:47.284437,2023-04-24 04:50:47.679059,0x9220d5eee698257172c8870636bfddd1273b0d2db2a8f6b2903fc38c30534a6c,0x836b72115603e61f99fd32a1b663199e637dfb66fa0dc3c4b9e292a733c268e6266265b0146888c95405f61baa2b3c96
6290654,94.237.120.62,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 04:51:11.000000,2023-04-24 04:51:11.386484,2023-04-24 04:51:11.725371,0x23804700bda0dd9f558b46dcfafb5264de7cfb16f53887b0d47b24a208ea4b0e,0x89674c8d1bc9d83a6186faf7151185fa29ad1af83252df22cbedb0f084929f3d74361708971b8aae13a9b4bb9d9ee1df
6290656,167.172.105.217,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 04:51:35.000000,2023-04-24 04:51:35.374635,2023-04-24 04:51:36.310460,0x4a0edf190c3ab1c5fb120182a0e947c33f3046b466f3629e22a7ec01a06c5b8d,0x94d9b35f912a1a35953e85e75c0de9e4178a886e5794130cc53a8143f105a1b7cdd52c2541b02dfb53f5eba0ce8547c0
6290659,96.49.58.12,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 04:52:11.000000,2023-04-24 04:52:11.221184,2023-04-24 04:52:11.564474,0xa0befb7916b41509a0b157c5f721d49871a906bf22437a161aa6d4e17791be12,0xb7866a48313fbe9cbf44998581ddda1cc291a10a319c2132f332312ea36156c9615e2f275db49e3ad9fba157c71d91a8
6290660,13.53.115.67,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 04:52:23.000000,2023-04-24 04:52:23.449817,2023-04-24 04:52:23.831677,0x639c40014a92266545fc305babd7169bf350e259c57042e67266b0c037a855ee,0xa34ad52054bbf0c130b6110733ad74a2c0da8b2c52c4b1610528bccf5aa0dff8da707d7c366964cdd7f66926d1de6100
6290661,13.124.154.1,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 04:52:35.000000,2023-04-24 04:52:35.434233,2023-04-24 04:52:35.963982,0xa2d4269a918c519f712b29c419bff30963cb0a2a046043e2da933d024efa9c45,0x8e49e1da43b467852128c2235dbac75d4ce4f49f35859be7ff321a11b1ab035fd468dc3cb209467c3a3ce1fc6b7fefab
6290662,52.191.229.43,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 04:52:47.000000,2023-04-24 04:52:47.134546,2023-04-24 04:52:47.484506,0xea9a3e032ea137d2b54c4b6a72c3b1e868146f8f4fcba2d6d9ffccbfc0b79d53,0x86050a65815725dfb098d6e4ec5a8c00b2d48450c8bf3c97d29eba1f496eb7367bdd0606d41cdf2254a9844c705e54b5
6290666,18.143.167.194,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 04:53:35.000000,2023-04-24 04:53:35.238321,2023-04-24 04:53:36.284293,0x2debaa265d839a27a59dabd996359f2247345d7021584ee6f0f4256a092c4140,0xb48153e15f7d8e86ea3445111e71d27f813997732d82128139b5fafe0c80905189cd201581055d7e9642cab681d1857e
6290669,52.191.229.43,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 04:54:11.000000,2023-04-24 04:54:11.147342,2023-04-24 04:54:11.482621,0xa9eaf7772de007a588bcb504661cedba0315a72ff537a8ceacd021a827bf1264,0x873a930856b017bad2a123d0ea9e53d15037b3906d62f7b6e7febe51d85bc10f1b3bd4ae725e2e5d3977cf03ebe620e5
6290672,146.59.71.214,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 04:54:47.000000,2023-04-24 04:54:47.194978,2023-04-24 04:54:47.777211,0x3844a7c18d15df87c7b049fb5c0998fb3a088c1c9b2ccef07fb602ac859ad41f,0x850c1e25ed8939f92a373c2c08f34a2a86d095b7bcd7fa39243c16bd1cf4e6873bc3c60e775a723277bf146ae78ad93f
6290677,3.15.143.13,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 04:55:47.000000,2023-04-24 04:55:47.320513,2023-04-24 04:55:47.592353,0xbb276dff51d30ea7d272b4d0f1165dca67beac8c59ec1c844eef8d2b1c89c5a2,0x831ca497fe6c7ffef7c9c44b44374cb97ec7018c5de0cdfb7b2cdf1e7808a2da147c65b41c163b152c1004c67626e46f
6290679,34.244.28.174,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 04:56:11.000000,2023-04-24 04:56:11.248980,2023-04-24 04:56:11.552569,0xeb410a682ff1370418643eff71a910e6540e4fbfc6c4be7a8c221b2c38db6cc8,0xab7841bb0befd3ba1e0b416a641c811a68c01dcc5fe07fc9b37dff1e4d09d3ca8e47deb85dace0da32c2e6ca31676aa6
6290680,65.109.24.21,mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),mev-boost/v1.5.0 node-fetch/1.0 (+https://github.com/bitinn/node-fetch),2023-04-24 04:56:23.000000,2023-04-24 04:56:23.573577,2023-04-24 04:56:24.166079,0x12916ea98a1a6212bceb60b14db99713bb60ef14b62287e4f146dba90ffa88a3,0x991cd53e66eafae3c010a065b6c6a3754ff8ef40fd205874b4d899a04af740d1689d5d0d659b86b408d8647d902bf853
6290682,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 04:56:47.000000,2023-04-24 04:56:47.286305,2023-04-24 04:56:47.538860,0x3e493f089df58f765b43230e2f0975e8e3e16c5103445eedc19e560af1862b20,0x81159f346c633aa910859e55d0920d916bff8b2b2cd983fc55cb8aaa9ecae166ee55798995fe0d4fca505d3ff4082257
6290684,34.92.138.48,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 04:57:11.000000,2023-04-24 04:57:11.288284,2023-04-24 04:57:12.360187,0x4618d59f6fd73bd40a91109585ba7813f34b4bbd7f8521509bb73574934e080b,0x80151e34706fbacfffc3c71a6275c022559ef66930a126b8ecfabcb398302330b5369c2fa6204b40f38ee6eb0595e32e
6290685,34.127.60.123,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 04:57:23.000000,2023-04-24 04:57:23.355991,2023-04-24 04:57:23.850561,0x307dd6f90a6a93a9214c8cf4a22c390822787ccee2693bec06d766bb5caff460,0xa5d970870715cb68e29a2e77dd59bb66ab8ada6dbc420267b198ab728bea4fa71ef766228a2631f7d23376f36816150b
6290689,54.171.53.65,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 04:58:11.000000,2023-04-24 04:58:11.210437,2023-04-24 04:58:11.441490,0x09467c498b047c934c31457dff8472042060c6b2cc54dbb5ed4986e13e9a8b45,0xae9a60e2360f1cf02e1ba1a3e6e50484ad3c1647f5aa637453fa94566c5486f0aa4262619ad8b855b07780294b74759f
6290703,167.172.105.217,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:00:59.000000,2023-04-24 05:00:59.204341,2023-04-24 05:00:59.714593,0x402958254be3d64027f387691dab910d5df6522fa0f9c4b70c047a824f67e048,0x8c232e13df8f859efe7a3dbd7605300723373a0b66447a63f78ece8e99ace05a88d2e6f04b4ac62a96c8d21e832f1c4d
6290704,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:01:11.000000,2023-04-24 05:01:11.159639,2023-04-24 05:01:11.385588,0xf3d08d217bc9cf914349faa7cd5f4fb2463e37d4505dcadd783e0f7a3a83083f,0xaf351116ec16cc50b9b10a20814191d4421d737be50c8957c2f143cb8f2ac28de4f1b889744c076182b033db3ad5ba3b
6290705,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:01:23.000000,2023-04-24 05:01:23.149065,2023-04-24 05:01:23.399390,0x54550dd6b950a0f938d1221932540a42687c19f289f152790d5e71b77458815b,0x96f69c645c85933ab734b2420d6dc1535c1129b9f5730305e6a19129aac69fa99dc23afaedf569abffe9c4deb5876478
6290709,15.235.80.12,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:02:11.000000,2023-04-24 05:02:11.154233,2023-04-24 05:02:11.659076,0x8fa9b14c6a542153a335e596a8aa55b90268243d6224d7e0e9eca8f4de630c76,0xb67e945bda075cf2cd2b7a19853605c1e0f6bf9654c1cb9f644f99abd2a57e2cfe63bd97a7783736539d204a55ef0c1a
6290710,34.96.253.88,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:02:23.000000,2023-04-24 05:02:23.311839,2023-04-24 05:02:24.217733,0x8d3e6c68a0edfd7a0bee44b69a262482cd4425e3c18799321e5d23c02a2a067c,0xa1db8fbe4487f63bb8464d1a0dbdfbd500869c7e6e7141a89d1ff96d5368d8d7a70de32a71c572f0bf5d45b8be919177
6290711,35.241.74.165,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:02:35.000000,2023-04-24 05:02:35.314222,2023-04-24 05:02:36.342127,0x5fcfa124d2bbb70fb2554ed4d52639a59857cf41181a4ff5b6c40ccd3b0d03f6,0xb456484ee42a2d028c4e3463ffc03589d18dd454ad462217b82c265a779f664b05c0d61d8d6e403042c1d03f3b5f7a4c
6290712,52.204.254.47,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:02:47.000000,2023-04-24 05:02:47.305247,2023-04-24 05:02:47.650832,0x6abdc438ba0adb73069f9dac2e59710d535207bf555dddacd77fa01bd1cb4eb5,0xa8446786d9139378374d779fae9c015dc4c3cc1793d5c261db1018f7ff31a9346821241da889a6341e4f63953172fb2d
6290714,20.203.252.23,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:03:11.000000,2023-04-24 05:03:11.175823,2023-04-24 05:03:11.645593,0x2b2552f992dd57c9149b4a054374fec3ed36ad34d179c61b655b1283381c0e6e,0x92059189ac238ce179c10546c06c33d97bbbbeda9c71e759f5ca77e3f49c7fb1a665cb25fe9d3dae7fcd679d212043b2
6290723,35.220.193.245,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:04:59.000000,2023-04-24 05:04:59.457518,2023-04-24 05:05:00.577409,0xdc4f858ef03a1cbbc7c83e7404e7a9b488f82c9215ee194433109349a005f073,0xa276cdd3d106d0690f051a19dc597eec0744d9d61f92fca606756d104bcca1afd09f4fc2feda0475f4d62c47db5eaea0
6290728,35.220.141.116,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:05:59.000000,2023-04-24 05:05:59.338818,2023-04-24 05:06:00.369453,0x9976a6e9b414b3b27caa75a31fdebb12dc0258a50a294beb37e66426a6466328,0x8c0c42fce6f50cce44326e4b55a4f3b5abc25ee650ced7b82e131e21b414a8043f8c939460fa06cc8d19f7b0c609621e
6290732,34.127.60.123,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:06:47.000000,2023-04-24 05:06:47.381075,2023-04-24 05:06:47.846839,0x98bc705724a479389f6b0727280d1011605c7d6d567f9c342da13e7788205e71,0x8cfc2d96078dc787d345010fc1f0c42a628774027ec7d3a52fc6f817d6dffb0e710756264f6d9585bf1e267d748a48d5
6290733,3.8.85.156,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:06:59.000000,2023-04-24 05:06:59.264793,2023-04-24 05:06:59.635377,0xeab3cd84656c826aa228d2d8e0b823f79687c70d2ee281fd38da4634a1389091,0xabf00816c39a9b63f6014a699892a2d315db8e0a0e03eb40881bdc41cf27a22717490e50e912db92eaad33940bdbe326
6290738,35.88.134.71,mev-boost/v1.5.0,mev-boost/v1.5.0 Go-http-client/1.1,2023-04-24 05:07:59.000000,2023-04-24 05:07:59.458986,2023-04-24 05:07:59.906426,0x52d0000e1be4e64e5e23304f8e128d9d4c885d9b70184267e332a6c7a2ec690b,0xb7f4ecd086ffe3d4be92966a4bdc081a2414913e0b3e04605327628162fbd06fe4aa9a8ab5b37bd4c902c25152cdebee
6290741,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:08:35.000000,2023-04-24 05:08:35.443718,2023-04-24 05:08:35.812141,0xd2270bc21ff539066af9eac4bb4a579be4a408218826664e2a6def10bf5297cc,0xb4592884029d3f187851f579da3c57e71572a42c592e959030caa8840d51c3cb1b92f450deb047c759456c92e89b1c6e
6290744,46.20.245.53,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:09:11.000000,2023-04-24 05:09:11.736863,2023-04-24 05:09:12.268406,0x8c95857dc205817db932f2b759f95fd294bfcf070416e6a0fd9504057aa220f0,0x842547f274c6f0921785459ac05db9211d8d43b2fb01ee2df4ed23d3fe751b9c91578c28acfec284c364582d21cf8bd9
6290748,68.183.12.3,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:09:59.000000,2023-04-24 05:09:59.144513,2023-04-24 05:09:59.477001,0xeb7b0bbeb533ad91de755210c8a3cdc8bdce47e7fe309316c26db220d682c69e,0xb46c4cbb03e5f13b77d41bbff5af47e9ba8d1a21d7e9632d125d2ed37581e527d0664e71cd2628ba7774cbb8b3dbaf15
6290753,94.237.54.10,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:10:59.000000,2023-04-24 05:10:59.500873,2023-04-24 05:10:59.673404,0x7544acf89f2a502b54e0b027505b6c003851eeca4a9e165c4817679441de2d07,0xa527ff8db119b26e78c80fe553a7440b887b8e81191c59ed7db28917191768441c23084622aab821bea58386b75562f6
6290755,3.99.174.194,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:11:23.000000,2023-04-24 05:11:23.271318,2023-04-24 05:11:23.511513,0xba16632c3c55e6b312dcccdb65d23b2ffc144ec145397474c5c015f8a6de93fd,0xae3e709030362affae52f444f0449b38f2ff337dd265e3763998ccffba90e922ae92d502f8a882a337b4f54d3a78d512
6290758,162.19.61.174,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:11:59.000000,2023-04-24 05:11:59.232851,2023-04-24 05:11:59.555427,0x00a03073e3974bae3c48fcb5bcc65aaed1acc0e2633f962be6b05bab93aa3ee5,0xa9ab0256477274f1415a834e7d8312dce3277543f47c9f84368aba206323ad84f26ca5e197842502a51cef1b27934240
6290760,52.191.229.43,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:12:23.000000,2023-04-24 05:12:23.453509,2023-04-24 05:12:23.780574,0x57329065f30d01250d789cca9a4b734a4d613dad24af2e5022799889541e1176,0x879cafef4c9d2ed9030bfee28300822a58a07c21c4eaa7e9a0725c50b10486014770bac4940b4b802b0de50fd1bb6b11
6290762,93.42.98.182,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:12:47.000000,2023-04-24 05:12:47.097596,2023-04-24 05:12:47.447693,0x76a9b614116c745e8d94345b33eea0c5c818370ee7041e4908fb4810c2f67762,0x84da7d39e647d897bc3694beab05498088934c5cd85501a6a503f12d3ebfc14a48999ec7234151f8336107c6a24c20c1
6290766,20.203.252.23,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:13:35.000000,2023-04-24 05:13:35.086805,2023-04-24 05:13:35.471995,0x38f787fd3a8140bb93cbc46a431ebcc500345be59be11b01f5e2b97ca2586145,0x994e3d040d3d9f8b28ecb42cf0e005d11196b8965347e4d83bab28b7c9461702368657c1e8473ac66ba2dad7cbdc5ce8
6290768,18.143.167.194,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:13:59.000000,2023-04-24 05:13:59.232902,2023-04-24 05:14:00.390101,0xe8857f915dbc0703c6b5ecb4b57b1720886c7a31fb8e7cfb4b71de9f2e947e1f,0xa8f14a72175985f94264d509004205117e2829e8ad2b8dfed8017018bc77c9b53a60f6cdad803adf9c9e10925ab08b8f
6290772,68.183.12.3,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:14:47.000000,2023-04-24 05:14:47.207938,2023-04-24 05:14:47.597803,0x84a5b9052134a9cf96c0dc0362f19c21a4e0cb1d991eae878fda05e5dd323aaa,0xa35ef81e43d32366742cf77aa0b408e3af90b53f25612253646280444c7b6be59a598e19f0a8518eb7f4fb2d29918a7d
6290774,52.191.229.43,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:15:11.000000,2023-04-24 05:15:11.144662,2023-04-24 05:15:11.455544,0x60792fada0019ab6b79e1a2c14a7c9fad1889b8c3b9ee6d27f3c142cb3c6b2f5,0x845175475309afd477071deda1cefc37ba0bca8582a2be0d9f7c61a6da0786deb6bc32ccb352a7ed35f64c50849e99ae
6290780,218.48.242.53,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:16:23.000000,2023-04-24 05:16:23.107880,2023-04-24 05:16:24.125605,0x82564d335e33cb81b213f0f7af1f165970d0e2719e2c3619d1dc15d00a357c9b,0xa2059d7ce369b382670c330623396e3db9a2cb2b93a8e01a7ded5574ca7d8ae39ffdc8567eeefcabf7360bfe4c6159a6
6290781,20.105.48.61,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:16:35.000000,2023-04-24 05:16:35.413979,2023-04-24 05:16:35.742967,0x7b1821bac47d5ac178221f974565577d296143218efbf2846c5bc307984c5abf,0xb7bd791cc4fb1044526b8c6cffd300bf16847963f7c9669eae76b9b9cdc26f8eaffd2521996ff21905d8ad3ccf885db0
6290782,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:16:47.000000,2023-04-24 05:16:47.155590,2023-04-24 05:16:47.399168,0x48f9d21bd0951d7b53c1754005776cb72b38a30d1abefce3cbec1327da2aee09,0xb86961775e7fc47d57076f57b72ba7aefd7fef9ea47402dcefcc4b86ab1e7606b22201640a2fc290f0a5acdae2d0aebb
6290783,13.50.28.216,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:16:59.000000,2023-04-24 05:16:59.267942,2023-04-24 05:16:59.646431,0x3f3a6d0e14ffbb05eaa35fe3b1a7e9502d26e051a395501803e23d3a5944f341,0x887944d9e583ec27675d0ec89004aec40e1bf83598e2a8b4fb35620fab656dfbf7593d7589f641923e57f960a5496f13
6290784,13.212.203.101,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:17:11.000000,2023-04-24 05:17:11.907617,2023-04-24 05:17:13.058355,0x1352ade8e418c40d119bb24df536c0b3caf89ff3d73c413beb691245c54e677f,0x967df9a1778d5f3827221af6ecb6a3e022ab1a29ddf9111ee84e20e22538f77f1803dbe494b7a7c726b403132717801f
6290787,13.50.28.216,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:17:47.000000,2023-04-24 05:17:47.360846,2023-04-24 05:17:47.694071,0x8235a148183999143b123405036d1074a0dfdab2ea915dc16acb9c6e07348cd0,0x8fb66c44452834a0902026c0c09271e49e18448eda293fae7700c876ca4b38f87c27c441838c92a581b99d428723f32f
6290790,47.206.176.63,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.3/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:18:23.000000,2023-04-24 05:18:23.306909,2023-04-24 05:18:23.529633,0xd685a76e6858af808fa30abf07ef923019fea93780110f0b02faafdeeb651a98,0x82f95a804bf41beb74f4a5795617eda55398bf1fc3e3f80068e5877c6ae662bd7e703a4e36d4e38f04fbd64d0a5789eb
6290797,44.210.189.105,mev-boost/v1.5.0,mev-boost/v1.5.0,2023-04-24 05:19:47.000000,2023-04-24 05:19:47.306942,2023-04-24 05:19:47.658382,0x68e03d95f2aa88ea14d3295121bd9f8d51bc01320ecec5fd36c626f3b9434bf2,0xb8cb6e70feb332811daae6a5ecefe9457a9e2cf27440d273718de1f409f359f1095af3aaf8b35095d0eea5437282a1a3
6290801,35.236.194.168,Go-http-client/1.1,Go-http-client/1.1,2023-04-24 05:20:35.000000,2023-04-24 05:20:30.956690,2023-04-24 05:20:35.085007,0xdc3e6a3d96f87db69225b74c81e2815b7f513886525d4e0bf4e136b1a77b486d,0x8123e183bb004ff1d063a26a5a61c2e2f465c4cb5cf040b1a663d96ccfb4dd035c23f201a3b5282edf2925a48b2962d9
6290802,54.154.0.29,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:20:47.000000,2023-04-24 05:20:47.154768,2023-04-24 05:20:47.418797,0x045b7551510af453fdf2ee9cca8800ad624e446716f2ab7156c4a7b3bb3129a5,0x8928320881efc0c9cda8a630b4a86b9cecbc798df9c939b39538649ccc0115f9506d20635614f26a990867280e934161
6290803,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:20:59.000000,2023-04-24 05:20:59.257368,2023-04-24 05:20:59.544300,0xa773316af0c864bf5be65d21c769b241545412d9d0696216afecc4f2aed52b71,0xb711325584f924a0a7f6d5c366f50fbad5bd0f330bf8b589726083e66449473a77a1860459d7c626714c4549f8f2c874
6290805,20.203.252.23,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:21:23.000000,2023-04-24 05:21:23.101588,2023-04-24 05:21:23.473773,0xedb549177e9571f61c7eff6401646aac8291348229a86ce3eacc794888fccf30,0xb604d164b147a7a690c377ea7cdaa6902ef52797762543e8499389c2f64087b713bc6f1beac9884ecea5a9b1a079564b
6290808,34.96.187.194,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,mev-boost/v1.5.0 Prysm/v4.0.2/75338dd83d943ed5e13635cd0578c38a3b2d248b,2023-04-24 05:21:59.000000,2023-04-24 05:21:59.322323,2023-04-24 05:22:00.345853,0x57e5ae1cc7ad85571a082b53ccf3fdfc3d73f9aad197b1e8109384113d8d6a89,0xafe333aaf847b407e955c5b880e3e81ace3384f91509726acd1604cfaaf8e4ee26200d1aeb9685d482742bdb79d6bebc
6290809,34.138.250.163,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,mev-boost/v1.5.0 Prysm/v4.0.2/f4681fde1946a86c5d33c389564241c7ca0e9c2f,2023-04-24 05:22:11.000000,2023-04-24 05:22:11.147139,2023-04-24 05:22:11.375224,0x36b8de0db2f6b08c7aceeba202c16ef0dae1b968ec2a56f4637035d5c32be4a3,0x965f0a0c22d3b7d277438a2f73047ccce6baf5751cf12222c435d1a5322df50f70456762714dad24b2b78b1601e84530
6290814,89.149.218.12,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,mev-boost/v1.5.0 Lighthouse/v4.1.0-693886b,2023-04-24 05:23:11.000000,2023-04-24 05:23:11.261373,2023-04-24 05:23:11.570679,0xa42641cb74dd498ebb81dbbe560a7c42c8a7b388fb9d575d8d01ae2038df50f0,0xb62ac6e0bfc7c1d22027a55de4eaff5098f437e2589801f131a44085e3494e89e0ca5537fdf0460c34e1e9896c7c68fb
6290817,20.203.238.124,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:23:47.000000,2023-04-24 05:23:47.076572,2023-04-24 05:23:47.487911,0x41579389bd63392bd01a0df2cefe737d3017a619e1cf6ae0cdba42b7a6a6ea03,0xb8e52622570a9242f26735bfb8d491d91150f661e2bf3bd1c9c037dfde30e96d37d1706e8408b4c2f208c0ce30739613
6290819,20.105.48.61,mev-boost/v1.5.0 okhttp/4.10.0,mev-boost/v1.5.0 okhttp/4.10.0,2023-04-24 05:24:11.000000,2023-04-24 05:24:11.144977,2023-04-24 05:24:11.455360,0x5fa319611096ae982b04926e45751d594923db27bbb14fa9814bf8b2eac3ca55,0x9325e7b134d8eb367c904e8e65230d3f414bccd44d59aef3b6cceb9d5c357d2ab04b23aacf0f19692c63ab418094e5ae
