substring|decode_duration|pg_column_size
0xb67a51|115293|37426
0xaa1488|101636|96838
0xacea6a|189984|37281
0xaa1488|88590|97377
0xb67a51|110103|38596
0xacea6a|22229|92389
0xb67a51|125512|97505
0xaa1488|100649|207355
0xaa1488|103279|207595
0xaa1488|90376|97872
0xaa1488|104928|207744
0xaa1488|93152|99259
0xaa1488|199990|208952
0xb67a51|103222|99407
0xaa1488|84094|93680
0xaa1488|156441|99754
0xaa1488|55267|94303
0xaa1488|89056|75431
0xb67a51|138205|94083
0xaa1488|85918|96373
0xaa1488|88671|80707
0xb67a51|181347|96175
0xaa1488|99639|91797
0xaa1488|84401|96594
0xb67a51|189213|209087
0xaa1488|109708|209545
0xaa1488|108201|209698
0xacea6a|109371|28872
0xacea6a|8579|99089
0xaa1488|200916|100014
0xaa1488|103584|100478
0xacea6a|4657|44859
0xaa1488|84007|45648
0xaa1488|81428|45878
0xb67a51|85303|46957
0xb67a51|104411|99656
0xb67a51|104002|103265
0xaa1488|103172|103241
0xacea6a|1933|15643
0xb67a51|23364|16472
0xacea6a|2316|16870
0xb67a51|11260|19147
0xacea6a|454691|268674
0xacea6a|1562|19807
0xb67a51|318273|270518
0xb67a51|11267|22644
0xacea6a|459060|269789
0xb67a51|11898|24873
0xaa1488|406501|348579
0xacea6a|962|24777
0xb67a51|114079|283581
0xb67a51|10230|26078
0xb67a51|117088|284300
0xacea6a|3640|25869
0xacea6a|256094|283776
0xacea6a|4356|27288
0xb67a51|117432|288021
0xb67a51|24936|28011
0xb67a51|118084|289656
0xb67a51|12639|28520
0xacea6a|252549|289608
0xacea6a|4211|28290
0xb67a51|191598|290634
0xb67a51|81694|29044
0xb67a51|119835|291741
0xacea6a|1001|29606
0xacea6a|304532|291693
0xb67a51|127949|299006
0xb67a51|82100|30056
0xacea6a|2678|31216
0xacea6a|309036|299201
0xb67a51|81354|31784
0xb67a51|82220|34711
0xacea6a|5560|34978
0xb67a51|82952|38147
0xacea6a|2485|38600
0xb67a51|83977|38967
0xb67a51|116074|302725
0xb67a51|93126|41582
0xaa1488|97668|303776
0xacea6a|6567|41409
0xb67a51|119712|303591
0xb67a51|94091|43801
0xacea6a|173511|304294
0xacea6a|6692|43181
0xb67a51|351413|271052
0xb67a51|312443|271897
0xb67a51|94741|44055
0xb67a51|343646|272559
0xb67a51|93718|45486
0xb67a51|295948|264376
0xaa1488|84891|51332
0xb67a51|299216|265117
0xaa1488|82237|51569
0xb67a51|95970|51582
0xb67a51|283999|265239
0xb67a51|115431|265816
0xaa1488|83710|51747
0xaa1488|82457|52375
0xb67a51|126983|266323
0xb67a51|124796|266782
0xacea6a|5638|53061
0xb67a51|105657|203592
0xacea6a|21612|4445
0xaa1488|80479|47111
0xb67a51|101839|106574
0xacea6a|102600|468278
0xb67a51|165987|425632
0xacea6a|4500|46701
0xacea6a|127250|469413
0xaa1488|79882|47518
0xb67a51|91815|47334
0xb67a51|155554|426382
0xaa1488|84145|48591
0xb67a51|175367|427032
0xb67a51|153941|428713
0xaa1488|82181|48856
0xacea6a|511351|469918
0xaa1488|83129|49423
0xb67a51|176575|429086
0xacea6a|9314|48342
0xb67a51|188635|430703
0xb67a51|94477|49246
0xb67a51|144317|431117
0xaa1488|82387|49639
0xacea6a|61939|474574
0xaa1488|82738|50316
0xacea6a|92107|471982
0xb67a51|94733|50142
0xb67a51|146791|430270
0xaa1488|83183|50555
0xacea6a|84527|473340
0xacea6a|5450|50261
0xb67a51|206958|446485
0xb67a51|21445|430785
0xb67a51|12152|23390
0xaa1488|110828|431012
0xb67a51|9521|27340
0xaa1488|98914|431302
0xacea6a|704|27292
0xb67a51|100808|348542
0xb67a51|91165|29458
0xacea6a|4272|29790
0xb67a51|143700|432225
0xb67a51|91194|30116
0xb67a51|145802|440565
0xb67a51|265|4779
0xacea6a|109079|483443
0xb67a51|111709|441043
0xacea6a|258|5077
0xacea6a|59949|486370
0xb67a51|264|5830
0xb67a51|134667|445837
0xacea6a|258|5792
0xb67a51|302|6213
0xacea6a|71400|489206
0xacea6a|374|6192
0xb67a51|117844|446306
0xacea6a|225210|42356
0xb67a51|111735|43330
0xacea6a|41689|489206
0xacea6a|198001|43368
0xb67a51|132641|446878
0xb67a51|96808|43614
0xb67a51|131401|448066
0xb67a51|90873|30482
0xaa1488|107213|448831
0xaa1488|191531|274890
0xacea6a|185692|30468
0xb67a51|302202|155982
0xb67a51|81349|31826
0xacea6a|447261|265272
0xacea6a|5058|32158
0xb67a51|280633|267066
0xb67a51|82949|32820
0xacea6a|412432|267491
0xacea6a|3514|32795
0xb67a51|95322|35516
0xaa1488|302847|449041
0xaa1488|113111|271851
0xacea6a|5286|36011
0xb67a51|92324|36024
0xaa1488|203526|188478
0xacea6a|5863|36011
0xb67a51|82772|36672
0xacea6a|200|4153
0xb67a51|93525|39508
0xaa1488|102090|139045
0xacea6a|174|2198
0xacea6a|9040|39483
0xb67a51|341|13049
0xb67a51|95075|39800
0xb67a51|15333|14672
0xacea6a|7568|39752
0xacea6a|366|14633
0xaa1488|81587|40639
0xaa1488|82477|40836
0xacea6a|62556|328838
0xb67a51|95727|40658
0xb67a51|152816|178575
0xacea6a|6960|40242
0xaa1488|134779|178140
0xaa1488|80662|41071
0xb67a51|149335|179067
0xaa1488|81059|41312
0xaa1488|116601|178377
0xacea6a|142287|195610
0xb67a51|95315|41116
0xaa1488|99569|178591
0xb67a51|339406|179271
0xaa1488|80541|41576
0xb67a51|193106|160704
0xacea6a|7767|41360
0xb67a51|129075|81980
0xb67a51|94062|41399
0xaa1488|82880|42815
0xaa1488|103782|329317
0xaa1488|82843|43159
0xb67a51|80016|329296
0xb67a51|96837|42981
0xacea6a|367991|88415
0xacea6a|1734|42956
0xb67a51|258682|88650
0xaa1488|84166|43978
0xb67a51|272703|90788
0xaa1488|82091|44198
0xacea6a|373197|90500
0xb67a51|266099|98807
0xb67a51|93526|43997
0xacea6a|610067|98579
0xacea6a|218|5027
0xb67a51|135045|99602
0xb67a51|7353|5851
0xb67a51|267863|100666
0xacea6a|237|5815
0xb67a51|629|6191
0xacea6a|377607|100602
0xb67a51|17707|6841
0xb67a51|292145|107894
0xacea6a|5730|6592
0xb67a51|286045|109080
0xacea6a|119195|12257
0xb67a51|127709|109574
0xacea6a|390201|109044
0xb67a51|136266|109804
0xacea6a|387911|109758
0xb67a51|296939|112165
0xb67a51|38896|13227
0xb67a51|20183|14432
0xacea6a|119120|14095
0xb67a51|72759|23892
0xb67a51|27242|24632
0xacea6a|148187|24361
0xb67a51|14861|25186
0xacea6a|155254|25577
0xb67a51|27174|25568
0xb67a51|94885|40551
0xacea6a|122827|28430
0xb67a51|95277|60761
0xb67a51|110742|33875
0xacea6a|113202|59898
0xb67a51|107736|36559
0xb67a51|100426|47428
0xb67a51|95472|61690
0xb67a51|100417|48040
0xaa1488|85093|60814
0xacea6a|197959|48153
0xb67a51|96603|62504
0xb67a51|115814|51458
0xaa1488|82677|61417
0xacea6a|113989|61045
0xb67a51|119276|39133
0xaa1488|81480|61606
0xacea6a|193900|39306
0xb67a51|93569|62698
0xb67a51|119690|40523
0xaa1488|83991|62083
0xb67a51|122957|41318
0xaa1488|83813|62860
0xacea6a|198980|41122
0xb67a51|100141|42468
0xb67a51|96313|63951
0xb67a51|94744|42613
0xacea6a|135030|62682
0xacea6a|227397|42910
0xacea6a|115088|62682
0xb67a51|99676|43439
0xaa1488|85399|63172
0xb67a51|104516|64491
0xaa1488|82577|63676
0xacea6a|14154|3673
0xb67a51|240|4451
0xb67a51|101179|44070
0xacea6a|12483|4597
0xb67a51|105703|48480
0xacea6a|220190|43675
0xb67a51|101493|44771
0xacea6a|267017|85494
0xb67a51|106621|48512
0xb67a51|202039|129879
0xb67a51|100722|48988
0xb67a51|301621|220600
0xb67a51|107562|50220
0xacea6a|407195|220822
0xacea6a|277460|50002
0xb67a51|310988|221136
0xb67a51|110583|50542
0xb67a51|302219|225103
0xaa1488|107975|51462
0xacea6a|192737|51103
0xb67a51|130186|226503
0xaa1488|101340|52306
0xacea6a|701639|225827
0xb67a51|294721|228649
0xaa1488|100178|53335
0xb67a51|153590|231312
0xacea6a|97967|53508
0xb67a51|299734|99959
0xb67a51|130869|233979
0xacea6a|413594|232660
0xaa1488|103698|103661
0xb67a51|129065|234425
0xaa1488|198640|104275
0xacea6a|11142|6854
0xb67a51|229835|237152
0xacea6a|415860|235432
0xb67a51|16900|8598
0xacea6a|11182|8537
0xb67a51|134057|238137
0xb67a51|20342|9436
0xb67a51|103784|238920
0xacea6a|17270|10417
0xb67a51|127533|240242
0xacea6a|419663|240245
0xb67a51|130330|245932
0xaa1488|100000|99794
0xaa1488|85139|90968
0xb67a51|128754|246351
0xb67a51|104919|34658
0xaa1488|106941|246693
0xaa1488|109568|246837
0xacea6a|141930|34634
0xb67a51|139138|35851
0xb67a51|172783|246969
0xb67a51|116702|36123
0xaa1488|106803|249443
0xacea6a|147597|143210
0xaa1488|111195|249783
0xb67a51|114651|145149
0xb67a51|212687|249691
0xb67a51|112802|146912
0xaa1488|112676|249913
0xacea6a|175934|147046
0xacea6a|76520|249801
0xb67a51|134486|246617
0xb67a51|147152|264656
0xb67a51|184190|290310
0xaa1488|102204|246982
0xacea6a|226925|290697
0xacea6a|683672|246366
0xb67a51|155198|293326
0xaa1488|133989|247205
0xacea6a|192911|294805
0xaa1488|105653|250042
0xb67a51|156199|294061
0xaa1488|107733|250172
0xb67a51|133043|294147
0xb67a51|125820|252117
0xb67a51|123560|250644
0xaa1488|102724|139285
0xaa1488|108826|245605
0xb67a51|114320|139569
0xaa1488|101390|245810
0xacea6a|78496|139731
0xb67a51|128375|249843
0xacea6a|196207|245184
0xaa1488|110956|252340
0xb67a51|134625|251522
0xacea6a|2415|8466
0xb67a51|116995|245290
0xb67a51|121173|245409
0xb67a51|12640|19875
0xacea6a|187546|245306
0xacea6a|23381|19944
0xb67a51|298063|215553
0xb67a51|11630|21315
0xb67a51|194809|216580
0xacea6a|8564|22308
0xb67a51|315865|222773
0xacea6a|56440|91366
0xacea6a|142776|223096
0xb67a51|103007|92287
0xb67a51|285765|223357
0xacea6a|22106|92385
0xb67a51|96599|61334
0xacea6a|4661|24348
0xb67a51|128811|55037
0xacea6a|104181|40924
0xacea6a|22886|61984
0xb67a51|236718|164723
0xb67a51|96884|62047
0xacea6a|138710|215515
0xb67a51|97663|64385
0xacea6a|162638|256896
0xacea6a|40974|64094
0xb67a51|129073|257296
0xb67a51|110341|90087
0xb67a51|138727|257826
0xacea6a|20834|90238
0xacea6a|167657|257538
0xb67a51|105922|90220
0xb67a51|127725|258379
0xb67a51|102180|90709
0xb67a51|267488|231865
0xacea6a|62939|90517
0xacea6a|135474|232405
0xb67a51|106380|90832
0xb67a51|136958|256725
0xb67a51|107355|91964
0xb67a51|319529|257061
0xacea6a|67965|138803
0xaa1488|114740|261967
0xacea6a|206028|261733
0xb67a51|103972|159569
0xb67a51|102289|263215
0xaa1488|203426|263813
0xb67a51|114812|160798
0xaa1488|95544|264432
0xaa1488|90015|120974
0xb67a51|135794|264241
0xaa1488|92451|121279
0xb67a51|123123|258671
0xb67a51|128679|161519
0xacea6a|166487|258619
0xaa1488|90534|121513
0xb67a51|275592|258957
0xacea6a|173399|162340
0xb67a51|168569|259923
0xb67a51|102564|93021
0xacea6a|139093|260347
0xb67a51|135251|260692
0xaa1488|97875|108354
0xacea6a|139558|260636
0xaa1488|99107|110978
0xb67a51|162573|261778
0xaa1488|89188|112332
0xaa1488|126084|262112
0xb67a51|112768|137614
0xb67a51|140278|262219
0xaa1488|101234|137839
0xacea6a|97075|122391
0xaa1488|102343|262765
0xaa1488|105532|138309
0xaa1488|228262|263056
0xb67a51|123075|138061
0xacea6a|203936|262896
0xaa1488|102271|138459
0xaa1488|105439|263401
0xacea6a|114896|68299
0xb67a51|93802|69428
0xacea6a|117587|69441
0xb67a51|106023|70221
0xb67a51|91955|72525
0xaa1488|98337|138811
0xb67a51|117145|139052
0xb67a51|106282|245738
0xaa1488|94963|206327
0xaa1488|204778|206544
0xb67a51|207|2929
0xb67a51|165|4417
0xacea6a|132|4373
0xb67a51|322|6305
0xacea6a|321|10683
0xaa1488|103834|139243
0xaa1488|97602|139374
0xb67a51|139758|127172
0xaa1488|118306|139786
0xaa1488|104290|139941
0xb67a51|143833|195077
0xaa1488|102755|140341
0xacea6a|627248|111723
0xb67a51|121270|140252
0xb67a51|151606|195772
0xacea6a|330030|145281
0xb67a51|147509|196045
0xaa1488|93795|146408
0xacea6a|280566|195146
0xaa1488|93431|146623
0xb67a51|124225|146904
0xaa1488|105551|177900
0xaa1488|102092|160070
0xaa1488|203533|140295
0xb67a51|97879|64924
0xb67a51|112297|77312
0xacea6a|192363|77264
0xb67a51|397375|115966
0xb67a51|114824|84900
0xacea6a|209|4380
0xb67a51|215122|128506
0xb67a51|4272|6628
0xacea6a|302666|128923
0xb67a51|191301|128965
0xb67a51|220543|129454
0xacea6a|310587|129902
0xb67a51|497735|129942
0xb67a51|246076|137624
0xacea6a|312797|137494
0xb67a51|228628|139136
0xacea6a|202|4372
0xb67a51|160396|139677
0xacea6a|299416|139642
0xb67a51|79322|26809
0xb67a51|140266|139892
0xacea6a|277|6616
0xb67a51|121382|140734
0xb67a51|55563|22012
0xacea6a|322048|140231
0xacea6a|119373|24714
0xb67a51|61446|24756
0xb67a51|120227|141569
0xb67a51|43968|25199
0xb67a51|119969|141809
0xacea6a|180909|60356
0xacea6a|324068|141784
0xb67a51|125677|142931
0xb67a51|114175|60689
0xb67a51|125484|143895
0xb67a51|105166|63538
0xacea6a|328158|143842
0xacea6a|181090|61866
0xb67a51|263175|144868
0xb67a51|108397|63771
0xb67a51|132479|145760
0xacea6a|175714|64154
0xaa1488|99946|145940
0xb67a51|119000|74625
0xaa1488|97671|176566
0xb67a51|117318|74888
0xacea6a|182891|74569
0xaa1488|99330|176901
0xacea6a|200093|81725
0xacea6a|186611|176704
0xb67a51|126242|188489
0xacea6a|221|4327
0xb67a51|127900|188929
0xaa1488|96122|147543
0xb67a51|157487|85199
0xaa1488|95676|171227
0xacea6a|232326|85151
0xb67a51|135254|171050
0xb67a51|109398|89062
0xacea6a|175753|147325
0xb67a51|110684|89760
0xaa1488|98121|171491
0xacea6a|154088|89239
0xaa1488|95794|174858
0xb67a51|150507|70620
0xb67a51|130572|175060
0xb67a51|105755|73311
0xacea6a|206017|71639
0xaa1488|98311|175237
0xaa1488|82536|74133
0xacea6a|187126|175049
0xaa1488|83563|74788
0xaa1488|102074|175828
0xb67a51|133738|176373
0xaa1488|82670|75044
0xaa1488|82657|75408
0xacea6a|4368|8814
0xaa1488|84177|75593
0xb67a51|113786|75430
0xb67a51|13395|10606
0xaa1488|84648|82155
0xacea6a|619|10825
0xacea6a|302726|318382
0xb67a51|6657|11160
0xb67a51|106013|274672
0xacea6a|8716|12069
0xb67a51|23252|13558
0xb67a51|125063|66434
0xb67a51|176679|65796
0xb67a51|14797|14625
0xacea6a|8454|14809
0xb67a51|11070|15471
0xaa1488|84737|82311
0xaa1488|86499|82540
0xb67a51|290|4686
0xb67a51|119059|82378
0xaa1488|85959|84216
0xacea6a|293|4654
0xacea6a|185389|83773
0xacea6a|288|7331
0xacea6a|265588|213193
0xb67a51|14789|8567
0xb67a51|200519|167914
0xb67a51|13390|9716
0xb67a51|288368|168383
0xacea6a|176236|157099
0xb67a51|186823|168394
0xb67a51|129297|159086
0xacea6a|272605|213645
0xacea6a|170671|159670
0xb67a51|123080|168624
0xb67a51|136255|159302
0xb67a51|122548|177265
0xacea6a|202202|159900
0xacea6a|304294|222335
0xb67a51|12621|16219
0xb67a51|183766|184992
0xb67a51|226204|186523
0xacea6a|9981|16170
0xacea6a|327657|231585
0xb67a51|11646|16878
0xb67a51|117440|187497
0xacea6a|20569|17115
0xb67a51|131393|187672
0xb67a51|14353|18033
0xacea6a|354720|232740
0xb67a51|11447|18212
0xb67a51|192558|188085
0xacea6a|14210|18171
0xacea6a|20608|18373
0xb67a51|128989|188294
0xb67a51|26094|18412
0xacea6a|311376|233353
0xb67a51|186236|192997
0xb67a51|11973|18693
0xb67a51|124596|193484
0xacea6a|17962|18645
0xaa1488|95840|193698
0xaa1488|97974|194164
0xaa1488|4774|19547
0xb67a51|122647|194425
0xaa1488|98233|194639
0xb67a51|13246|19356
0xaa1488|95951|195041
0xaa1488|2095|20029
0xaa1488|99581|219435
0xb67a51|11550|19830
0xacea6a|17486|19782
0xacea6a|295020|233562
0xaa1488|2230|20912
0xb67a51|124890|189304
0xacea6a|167127|235462
0xb67a51|16444|20675
0xacea6a|173306|239051
0xaa1488|4403|21293
0xaa1488|103698|271648
0xaa1488|4005|21496
0xb67a51|404329|271666
0xacea6a|15535|21700
0xaa1488|293805|187886
0xaa1488|4456|22199
0xb67a51|128212|219231
0xb67a51|11242|22006
0xaa1488|103113|219669
0xaa1488|4604|22450
0xb67a51|127265|219716
0xb67a51|5796|22060
0xacea6a|188624|264559
0xaa1488|133461|220227
0xacea6a|17770|22682
0xaa1488|103381|271410
0xb67a51|6464|22825
0xaa1488|104627|272301
0xacea6a|18850|22607
0xb67a51|99354|50149
0xaa1488|111879|244932
0xacea6a|16487|23189
0xb67a51|103791|247348
0xb67a51|90244|51038
0xb67a51|134240|248294
0xaa1488|119364|273773
0xaa1488|107805|274611
0xb67a51|105040|273592
0xacea6a|16094|23479
0xb67a51|87816|51268
0xb67a51|93348|53742
0xacea6a|108312|25962
0xb67a51|92989|54035
0xacea6a|107221|26437
0xb67a51|100217|55327
0xacea6a|109684|27953
0xb67a51|101572|104294
0xb67a51|102028|105286
0xacea6a|117118|55291
0xb67a51|100334|109636
0xacea6a|128240|60392
0xb67a51|97002|88231
0xb67a51|94829|73069
0xb67a51|100543|91845
0xacea6a|138076|64626
0xaa1488|101502|264812
0xb67a51|99370|92296
0xacea6a|141403|264199
0xacea6a|128249|64626
0xacea6a|106502|54928
0xb67a51|114261|92632
0xb67a51|105802|61801
0xacea6a|127122|65252
0xacea6a|112348|62050
0xb67a51|96655|62409
0xb67a51|100646|92899
0xb67a51|93841|63993
0xb67a51|99910|93219
0xacea6a|109833|63953
0xacea6a|123884|65578
0xacea6a|109790|63953
0xaa1488|91499|109536
0xb67a51|107282|64221
0xacea6a|132370|65578
0xaa1488|90136|111047
0xb67a51|98492|66195
0xacea6a|113218|66539
0xaa1488|87088|111302
0xb67a51|94323|68046
0xb67a51|110218|94980
0xb67a51|96070|68300
0xaa1488|88891|114639
0xacea6a|141131|72849
0xaa1488|88632|116793
0xb67a51|118211|100765
0xaa1488|89607|117081
0xacea6a|106445|70230
0xaa1488|92763|117360
0xb67a51|90615|70671
0xacea6a|132287|73836
0xb67a51|96133|71110
0xaa1488|91360|117728
0xacea6a|288739|70869
0xaa1488|93750|118021
0xb67a51|109468|71675
0xacea6a|177461|137154
0xacea6a|116487|71319
0xb67a51|128772|136545
0xb67a51|126666|137351
0xb67a51|211811|71874
0xacea6a|112303|72538
0xacea6a|155750|137944
0xaa1488|84845|73745
0xb67a51|126714|137972
0xb67a51|106772|219983
0xb67a51|116374|143078
0xaa1488|103056|170648
0xacea6a|169409|138978
0xacea6a|104263|43797
0xb67a51|126373|143781
0xb67a51|99706|45345
0xacea6a|167584|145543
0xb67a51|200644|46877
0xb67a51|150497|147240
0xacea6a|105876|47182
0xb67a51|129197|148855
0xb67a51|100798|47216
0xacea6a|179477|149200
0xacea6a|111773|72816
0xb67a51|124190|149102
0xaa1488|89016|73471
0xb67a51|97333|73535
0xb67a51|128275|149986
0xaa1488|102893|80685
0xacea6a|164561|150817
0xb67a51|200477|80709
0xb67a51|134232|150486
0xacea6a|101491|80192
0xb67a51|125143|152512
0xb67a51|98120|81077
0xacea6a|171927|153137
0xaa1488|88234|82002
0xb67a51|126496|153339
0xb67a51|130714|81793
0xacea6a|124820|81793
0xb67a51|133747|154324
0xacea6a|193773|154731
0xaa1488|86805|82192
0xb67a51|125389|155277
0xb67a51|95582|82637
0xb67a51|124646|156928
0xaa1488|87779|83162
0xaa1488|85575|84866
0xacea6a|8226|25564
0xaa1488|103029|119347
0xb67a51|24932|26609
0xacea6a|179851|238102
0xacea6a|4453|27344
0xb67a51|275475|241883
0xb67a51|13037|27335
0xacea6a|298012|244712
0xb67a51|13296|27931
0xaa1488|396737|206096
0xacea6a|5867|27944
0xacea6a|155|2891
0xb67a51|82249|28853
0xb67a51|5228|10927
0xacea6a|104159|28875
0xb67a51|361|12213
0xb67a51|91833|29091
0xacea6a|2513|14450
0xb67a51|91938|36912
0xaa1488|30514|119568
0xacea6a|115897|37229
0xb67a51|99548|85095
0xaa1488|100685|120572
0xacea6a|109980|85290
0xb67a51|121660|162314
0xaa1488|85206|94255
0xacea6a|169836|162548
0xacea6a|119899|93801
0xaa1488|89361|123609
0xaa1488|84626|94552
0xacea6a|86980|13859
0xb67a51|84938|15040
0xacea6a|117044|87019
0xacea6a|133829|15245
0xb67a51|111164|87797
0xb67a51|27680|16525
0xb67a51|92351|88608
0xb67a51|180413|106705
0xacea6a|117235|88426
0xb67a51|92173|88873
0xb67a51|122315|161754
0xacea6a|112135|89508
0xb67a51|89610|89760
0xaa1488|89322|121859
0xb67a51|92676|91859
0xaa1488|88783|122050
0xacea6a|113493|92323
0xb67a51|83649|15288
0xb67a51|90715|93211
0xb67a51|98929|15835
0xacea6a|6664|15973
0xaa1488|87477|93703
0xaa1488|101395|239116
0xb67a51|92034|94036
0xb67a51|93503|94328
0xaa1488|100077|241732
0xaa1488|104794|244257
0xb67a51|93203|94891
0xacea6a|161883|94685
0xb67a51|96393|245093
0xaa1488|92063|94857
0xacea6a|379938|151435
0xaa1488|110583|95345
0xb67a51|91895|95753
0xb67a51|302430|228237
0xacea6a|139405|165440
0xb67a51|220871|229291
0xacea6a|125191|165645
0xacea6a|362120|229262
0xb67a51|260982|229802
0xaa1488|85327|95969
0xacea6a|200436|230871
0xaa1488|85764|96164
0xb67a51|273894|231604
0xacea6a|113653|95995
0xb67a51|93433|98051
0xb67a51|208287|231897
0xaa1488|86577|98273
0xb67a51|132911|237383
0xacea6a|132469|142763
0xacea6a|405194|237352
0xb67a51|130243|193206
0xaa1488|101704|238598
0xb67a51|110365|194860
0xacea6a|121104|144051
0xb67a51|133482|238738
0xacea6a|119967|146811
0xaa1488|100970|238896
0xb67a51|272870|239040
0xb67a51|120416|207226
0xaa1488|99491|244750
0xb67a51|112024|208428
0xaa1488|105560|308131
0xacea6a|133377|158726
0xb67a51|110614|208877
0xb67a51|113558|209149
0xacea6a|671|6077
0xacea6a|132581|158984
0xb67a51|10807|6108
0xb67a51|110071|209638
0xacea6a|349|6426
0xacea6a|130130|159455
0xb67a51|11057|7073
0xb67a51|111346|209855
0xb67a51|111926|211300
0xacea6a|124383|161855
0xaa1488|107023|247378
0xb67a51|112230|212051
0xb67a51|112314|214298
0xacea6a|139079|163385
0xb67a51|113322|215353
0xb67a51|117349|215571
0xaa1488|103849|169853
0xacea6a|104436|169608
0xb67a51|175415|188926
0xb67a51|185658|190733
0xb67a51|106306|192652
0xacea6a|420891|192625
0xb67a51|160080|200034
0xb67a51|205393|205684
0xacea6a|421322|203179
0xb67a51|126517|247198
0xacea6a|234562|247058
0xacea6a|384097|188116
0xaa1488|97168|275075
0xb67a51|138859|208499
0xb67a51|123140|232301
0xb67a51|275307|66455
0xb67a51|112020|233743
0xacea6a|366526|67155
0xb67a51|175661|66175
0xacea6a|427239|232395
0xb67a51|3600|66467
0xb67a51|141293|234744
0xb67a51|124418|237684
0xacea6a|368433|67199
0xacea6a|178277|237746
0xb67a51|185084|66439
0xb67a51|105888|242088
0xb67a51|129322|242302
0xb67a51|186470|66151
0xacea6a|370577|65924
0xacea6a|177674|244523
0xacea6a|371768|66085
0xb67a51|114093|63899
0xb67a51|131632|244663
0xacea6a|153603|63888
0xb67a51|126172|244927
0xb67a51|123771|63813
0xacea6a|175523|244799
0xb67a51|121742|63740
0xb67a51|120455|246033
0xacea6a|163099|63464
0xacea6a|173240|245912
0xaa1488|105701|204710
0xb67a51|125220|246291
0xaa1488|99010|205339
0xaa1488|107681|205628
0xaa1488|203829|205832
0xb67a51|121269|62786
0xaa1488|110710|306489
0xb67a51|110662|60463
0xb67a51|195049|307489
0xacea6a|263346|65338
0xaa1488|406084|118755
0xb67a51|253451|65352
0xb67a51|116549|65211
0xacea6a|405778|235550
0xb67a51|112995|64829
0xb67a51|276757|183781
0xacea6a|335027|65338
0xb67a51|114631|184512
0xb67a51|122496|63174
0xb67a51|227326|169156
0xb67a51|112087|62137
0xacea6a|363498|63002
0xacea6a|357584|168609
0xb67a51|128019|66284
0xb67a51|107376|152035
0xb67a51|117808|66339
0xb67a51|305866|247665
0xb67a51|116445|65204
0xb67a51|196095|248109
0xacea6a|146672|147860
0xaa1488|85420|76488
0xb67a51|125660|149875
0xacea6a|125560|146932
0xaa1488|87608|79297
0xb67a51|157474|443516
0xb67a51|101545|80495
0xb67a51|163060|455642
0xaa1488|85611|80962
0xacea6a|149770|455357
0xb67a51|99266|80746
0xb67a51|162515|460196
0xacea6a|114121|80716
0xb67a51|181771|459120
0xacea6a|239|3156
0xacea6a|152298|460148
0xb67a51|12225|11650
0xacea6a|159655|60426
0xb67a51|530|17621
0xb67a51|250575|60139
0xb67a51|119425|59966
0xb67a51|421|20661
0xacea6a|150877|59936
0xb67a51|119573|59915
0xacea6a|652|20665
0xacea6a|126901|157894
0xb67a51|441|21262
0xb67a51|131630|145658
0xacea6a|1659|21535
0xb67a51|113532|144772
0xacea6a|127073|144635
0xb67a51|13837|24659
0xb67a51|130902|144583
0xb67a51|11010|25810
0xacea6a|2233|25764
0xacea6a|125936|144741
0xb67a51|11355|26935
0xb67a51|131004|144755
0xb67a51|114906|145072
0xacea6a|3853|29349
0xacea6a|145574|145061
0xb67a51|124030|144977
0xb67a51|752|32164
0xb67a51|124580|147298
0xacea6a|144856|147332
0xb67a51|13605|33205
0xb67a51|117629|146458
0xacea6a|4793|33145
0xb67a51|127066|147247
0xb67a51|105601|440250
0xb67a51|11097|34036
0xacea6a|4683|34707
0xb67a51|163030|457248
0xb67a51|11566|37370
0xacea6a|189901|457200
0xacea6a|5285|37316
0xb67a51|140741|442361
0xb67a51|23855|37655
0xb67a51|115708|440884
0xaa1488|4882|37870
0xacea6a|180327|441201
0xaa1488|80241|61617
0xb67a51|133540|194110
0xacea6a|106269|61374
0xacea6a|131191|194259
0xb67a51|209593|193190
0xaa1488|204159|193059
0xb67a51|85084|61422
0xb67a51|103047|191155
0xaa1488|79643|62415
0xb67a51|93101|62542
0xb67a51|120549|348489
0xaa1488|81692|63062
0xacea6a|107334|62115
0xb67a51|124743|357045
0xaa1488|83561|63343
0xacea6a|196489|355581
0xb67a51|92798|63140
0xb67a51|148048|360759
0xaa1488|79743|63609
0xacea6a|159193|360516
0xaa1488|78612|63996
0xacea6a|129683|155456
0xb67a51|125266|155610
0xacea6a|109961|63734
0xb67a51|112395|139723
0xacea6a|128857|139685
0xb67a51|93665|63979
0xaa1488|81362|64196
0xb67a51|108146|139664
0xaa1488|80690|64522
0xacea6a|139349|145899
0xaa1488|81374|64738
0xb67a51|114663|145933
0xb67a51|92093|64555
0xb67a51|98971|145898
0xacea6a|1600|11081
0xacea6a|140799|152946
0xb67a51|12167|11306
0xb67a51|113239|187117
0xacea6a|579|12013
0xb67a51|104200|188173
0xacea6a|144863|187722
0xb67a51|10914|14739
0xb67a51|10261|15067
0xb67a51|116659|188557
0xb67a51|112493|191192
0xacea6a|2006|15035
0xacea6a|132751|191201
0xb67a51|112805|190997
0xb67a51|11610|21182
0xacea6a|133582|190714
0xacea6a|5019|20672
0xb67a51|113158|190789
0xb67a51|120383|193709
