decode_duration|pg_column_size
31641|58519
27659|11415
100673|58471
21447|21167
191915|387848
28538|11558
1003|59067
88129|21332
921|60322
102027|25893
80641|38437
103748|36587
81274|62030
81308|37012
82896|62183
87422|29506
80767|62417
139269|62350
180918|29160
112308|62807
90920|29660
81403|63313
134981|31864
82079|63470
93421|31911
98929|32192
3185|61592
35148|60994
148728|33064
1657|62019
113252|33937
41032|21632
100103|34198
34969|22925
221933|34167
22758|23150
92100|34929
18574|24106
20403|24278
146576|35928
36910|24070
18717|24820
174030|35955
82949|36781
26220|25054
81106|37191
23573|25602
82097|37402
19969|26371
146464|37173
18995|26164
110508|37196
25219|29610
83085|37754
41747|29756
101408|37745
25121|30171
107888|54749
25170|30527
53071|30663
29226|31873
147403|55356
7755|3179
62817|32008
111|3730
29582|32506
14917|4344
31448|32842
63221|32797
30237|33257
25284|33584
30768|34276
90185|35008
116030|34988
154|4693
150|6083
21740|6461
236|6911
29410|7923
334288|230911
208318|231510
192115|236827
175526|235789
202088|237687
92790|35372
96193|248290
343463|248255
91250|36200
155954|249922
211503|249467
119050|35537
94963|38080
298941|249787
123970|37728
123489|249969
95701|38237
113107|62228
207031|250017
81494|62557
148548|449806
81296|62984
200140|459974
80926|63157
113197|62964
1867|59688
851|60509
167074|63097
4126|60868
2769|61231
38163|61405
101327|17909
13072|18432
34931|18369
33615|20283
28585|24264
20613|26282
43628|26479
94222|26442
124727|348579
55006|27087
124329|349765
65134|27062
288391|350078
90249|27731
253611|350126
143798|350848
35811|27705
127830|352294
45238|28375
290079|352246
37585|28617
128848|378850
3850|28799
88609|379037
79835|28590
1744|29201
112103|63132
81500|63735
977|29983
2335|30336
264447|322740
135106|322949
43341|30308
2743|30596
339630|322901
243457|324874
244398|327330
119580|30094
339364|326379
23445|30977
127985|333333
2993|30975
138071|342756
4322|31388
3266|31639
335228|341847
36189|32050
252056|343614
6613|32067
126679|344045
117349|31476
284021|346542
2839|32300
128732|346823
199379|347921
28253|32288
335181|347873
93932|383676
1610|32979
676|33359
109002|384031
3550|33771
169090|384394
25157|33764
104354|32813
94212|382121
103233|382482
86640|13917
30934|14584
128570|383489
24172|14745
354723|382560
87081|14391
142574|384764
102416|384951
28706|14947
95352|385539
189003|385352
103441|385900
188010|386756
102423|15720
306424|385077
37439|17289
104477|387117
47393|21972
102036|387674
108442|18279
784|34901
124771|36097
11381|34851
128322|36240
9460|35266
672|35919
245202|34236
950|36083
117084|37979
11259|35933
179581|38017
12450|36049
125463|38906
97605|386569
119645|39773
105094|388035
242346|39544
130943|40318
88956|34703
3604|35035
118035|41098
716|35292
288318|41087
2495|35437
100011|41462
9358|35266
125622|44588
1077|38799
187071|42388
99061|53624
135801|53636
124113|45116
124756|46161
103872|391491
156039|45931
122838|392026
124681|46312
82386|392213
82756|47148
194893|392550
104333|392785
84113|47703
124113|393690
170932|60274
2282|16318
91350|61308
2527|13306
90836|61718
2346|14580
145810|61698
819|16300
88970|61871
124106|47523
12149|18470
2294|18590
8619|18764
82810|47911
5202|18881
157273|47304
10482|25221
84122|48078
11414|26833
5347|26322
86939|48476
8637|27556
124745|48266
85894|48742
7220|27358
84572|60193
10024|30146
147454|59986
5898|30294
28847|22753
11458|30306
192032|61721
10628|31492
8114|31295
151321|61868
11720|33700
8274|33838
85285|62730
91081|62959
211795|159607
91846|63672
308689|160377
93800|63995
82498|122681
146565|63793
82064|122908
89587|64204
89680|64327
1182|36242
9602|36058
234|5366
2277|36420
240|6523
1533|36804
9801|38350
9739|38618
303|6480
759|38947
20212|6912
130076|48312
230|7186
109787|50038
94650|50246
15336|7403
19499|9848
121326|50216
7553|8219
97867|51646
18691|12239
127128|51818
2056|10877
93279|52286
10563|12804
97750|52430
5812|11433
127557|52804
106839|52995
11562|14570
121986|53010
8988|15165
111395|53211
19848|14937
191890|53234
8055|15994
16109|17604
118378|54054
13342|20236
102987|54498
12034|21378
140299|54925
11039|21221
95127|54865
102250|55578
20513|33329
131341|55656
12006|21837
99715|56379
132064|56235
188942|121182
112936|56636
16126|22022
128403|56717
147738|186229
100007|56950
129949|186844
80946|57256
202896|202723
106265|57150
138373|51860
80170|57451
103535|163318
80494|58477
167123|171234
131229|57022
97419|58424
112350|172439
80892|58944
221308|188070
104301|58650
136786|58309
101423|188989
250726|188416
80640|59577
98664|59271
191133|188788
82930|59926
118172|200860
82549|60107
109187|201653
152665|59882
140477|202327
105053|59812
155424|202509
224|4911
9082|7194
302481|202291
316|6845
82387|52454
328|7445
28418|18561
340|7667
27153|8323
13314|18888
14800|12317
11319|20649
3900|9979
6552|20349
40246|12499
12253|21612
13050|12706
4057|21912
5232|13944
16694|14291
19700|14229
5403|15458
27490|15444
20518|15636
36811|27098
9219|28150
11638|28806
98996|93159
124210|93037
132576|236428
149832|191004
210507|236953
267748|237767
126653|239355
314664|239362
162025|543474
156183|239868
206382|543857
165127|543905
203526|544132
202957|546088
149166|547437
102159|548834
125022|548647
148409|549424
130575|547250
203788|546645
1180|12359
9496|13619
1375|13949
11081|14172
430|14128
10519|15816
1214|15791
223109|547565
290686|549237
194101|549189
135074|550175
181|3427
229|3663
206|4612
199|4639
176|4612
250|5864
281|12231
11457|12279
317|12592
12155|11457
11401|12767
9947|16604
9840|17837
856|17849
11467|17995
11594|19035
2471|18580
11517|20182
3174|20292
12288|20870
2744|21187
1475|20427
10694|21001
651|21632
399|22068
12308|21871
4038|21299
2328|22258
9279|22076
718|22445
4712|21839
9469|22276
1285|23071
2307|23324
910|23980
9629|23810
5079|22797
3230|24137
3462|24791
10053|24599
163|3800
218|4069
124|4567
159|4525
233|6261
225|6231
104125|103835
124052|118560
101796|172897
118530|224241
142734|175682
92739|225471
150897|225621
93967|236676
120275|238362
118306|226015
119917|226430
150185|226491
109734|245743
111183|246068
109693|246275
96088|246748
111979|247086
417128|246206
112318|247764
157456|237320
104102|238914
94830|239384
156336|239199
121087|239711
6159|240339
133222|240827
94685|240842
110668|241620
151297|241972
121453|241805
106698|242541
91852|243031
95681|242842
106537|243206
200903|242112
109250|243821
103842|245584
898|21879
159262|23007
164831|247593
103771|248214
112210|248399
112762|248360
103|2557
173|2600
108|2910
146|2934
91174|16261
100099|16232
1286|20689
781|21642
100239|22166
111765|28341
94173|29696
21998|30296
187613|29684
148599|31439
19044|8466
15049|9106
74976|23667
200495|23640
81203|27471
21534|29384
117828|31409
96327|31706
131205|32398
131807|33351
81614|33885
90599|33903
82734|34113
81413|34452
151168|34066
81198|34705
103949|34520
81461|34880
118861|34874
145978|34842
81375|35077
80938|36449
82081|36611
118919|36411
82020|37012
80403|37172
138437|36927
137850|36983
81500|37392
81187|37722
82153|38458
104926|38262
135576|37753
81486|38610
125245|38422
346|3904
239|3916
124|4087
29990|7022
277|7878
21403|18735
43323|20606
5327|8602
11005|10491
2982|11594
8125|14607
12403|12937
7648|15762
54178|16158
10412|15660
11747|17261
16313|17726
11337|18336
13407|18463
803|24740
1208|24960
14079|25028
1114|25696
20368|24751
15094|25944
1517|26123
1176|26297
16747|20789
15454|21246
10573|20789
44143|21428
15475|21615
14295|21559
24575|22014
18572|22190
12749|22897
19376|22862
17523|23307
1807|24546
13261|24340
16957|23531
16303|26406
17838|26745
1068|27631
15850|13645
29339|13673
14159|15847
19627|26126
22253|25890
2797|26602
919|26977
30388|22176
88392|23000
19445|23928
52950|24090
24642|24346
95922|24523
10044|14968
25146|16038
15381|16523
19070|21204
21311|22173
115505|52270
107674|162716
103884|163303
101549|163466
101088|163669
13875|24742
458|24710
134158|35510
121485|35329
154311|37248
114922|37396
123097|37391
126939|37836
104659|43014
129092|37949
110033|43888
125072|43855
114643|45126
104219|45283
130593|45481
141036|50131
84560|50935
84159|51086
80422|52239
9605|163162
102081|49269
83955|49738
136837|49250
84220|49923
128995|54657
135376|142580
121539|146927
173937|146835
126882|150226
264466|153717
82774|54868
84876|55371
110623|55139
86208|55543
151371|55323
187276|132332
207293|134255
177456|134229
212512|134757
94018|136184
192217|138262
147098|138935
119121|139833
179659|139131
128824|141537
119488|141869
196950|141701
174881|142154
273090|162563
154726|163023
180111|153616
184168|154222
123462|154374
180596|154314
120101|154958
134371|159934
180044|160236
119433|160507
88979|161501
87800|161647
123515|161632
96153|162111
177805|161702
93827|162415
93383|162560
94464|162828
103510|163153
198362|176227
397227|156875
104142|159214
82188|163668
172|3148
192|3456
186|3694
23901|13682
7864|13645
36600|16232
13021|16192
14969|17598
8590|17947
10233|19298
16178|19269
11776|19525
11046|20511
11547|20262
10748|20471
26124|21293
11527|22025
12666|22997
13836|24370
12564|24322
80903|25494
15716|25362
89657|25861
89979|27875
108075|27556
86445|29786
113605|29769
59298|15831
91769|30147
19050|16418
85818|30317
35673|17346
114486|30308
34591|16818
81234|31480
9555|17768
80254|31755
11456|17908
92738|31544
42413|17877
80175|32373
114605|32161
8984|18428
94213|34006
81889|34191
73867|18335
22392|18746
81228|34694
37678|19389
93270|34498
48820|18968
80384|34938
11160|19526
48562|19506
117076|34473
10653|19672
80548|35146
23419|56071
82037|35296
94573|35348
80493|35876
81993|36187
94241|37764
81939|36319
118580|35797
3954|56258
82149|37956
953|56934
82051|38131
81273|38322
155735|55297
1146|58339
373631|146439
47017|43597
149833|148006
866|43913
127105|148372
3889|44135
173348|148486
96536|43686
125089|148700
119904|245296
126706|149764
245684|246090
182027|149270
324269|246042
132125|154562
221547|246952
125179|155306
64102|43963
165126|155011
1105|44305
124457|155472
20106|44121
165061|156303
1111|44496
127139|44254
127310|156596
123553|157573
2017|44689
77474|44505
166284|157675
2109|45014
123458|157713
1167|45165
127273|158592
1967|6961
161892|159310
106852|211328
124720|161272
285977|211501
124577|161629
170010|214312
177168|161473
166996|215063
128017|162246
294835|216257
122970|163570
113051|217391
168477|163518
130316|217886
125774|164039
87954|221533
125965|164451
299154|217838
166499|164406
145846|245061
127746|170131
294780|244652
260106|250364
126260|172265
132151|256202
110119|173026
90452|258770
103937|173676
331990|256776
111307|174247
164632|260427
508121|175346
89793|264258
4537|32261
103469|265832
312452|254761
5109|32411
15866|32176
208989|288640
3815|32664
106390|172889
89553|248968
248529|248920
181487|250428
125034|172695
121017|253429
172016|172667
88462|260662
180190|173255
194001|260475
92497|261411
501073|175006
178303|292448
90041|262651
135709|262464
295817|159809
166087|262416
255|4020
88429|263208
169|4048
140406|263021
235|4020
157736|262973
165128|173054
91708|263959
112029|263320
109332|173511
103734|264621
102857|264434
198625|174810
102748|265007
201589|175099
101769|265242
102523|119920
678226|254081
128350|121289
306949|255266
92889|121936
139995|255500
666582|255224
122878|121713
292970|255661
89585|122511
296850|255912
443195|255869
218273|123124
298207|256499
306456|175147
129524|280360
132231|280586
27239|118093
678718|280307
4344|8108
14515|8384
133068|280785
125600|281006
6092|9081
134444|281436
10317|10212
669811|280965
15884|11145
300016|282280
14970|11165
130676|285394
31891|20064
173816|285446
124816|285984
42369|18756
134657|286561
135|4473
182894|286533
253|5402
128855|286895
280|6671
200978|287500
13416|7472
162400|287458
280|7412
134651|287933
13779|13761
95695|288331
2159|13861
104775|288493
9517|13935
125111|288305
3820|14255
174594|288096
9538|15074
105550|288663
100442|289274
133432|288862
9760|16251
187819|289140
107536|289314
7327|16237
10585|17725
129414|286676
8034|18036
128213|286500
9524|18329
105176|286936
11524|19484
106710|287137
2975|19433
2711|27195
11554|20253
126358|29560
5805|20211
2427|29367
15751|28344
12000|28304
80250|289090
96107|289435
12492|29315
31040|128706
132176|129128
12867|30346
25549|129744
14205|30314
110407|129972
9835|30554
108128|131696
26999|131578
11569|30520
113874|132730
9595|30735
28940|132965
11295|31322
13468|31287
23679|29975
5669|31666
2722|30100
11022|32012
10874|30348
11355|32019
82004|34307
84340|34458
80194|35164
91748|34982
81908|35296
109037|35102
6219|7648
3597|31905
13968|7696
40651|32507
6211|8625
3817|32137
11738|32652
10501|32456
10492|33233
4177|33060
82220|33216
12174|32710
36866|33666
83047|33002
3559|33800
80602|33647
9640|33841
4985|34052
80621|33849
109970|127469
75559|34157
236671|127620
91813|33974
28204|127649
107360|33344
109994|128495
97576|70260
109838|128925
8754|9131
188414|159395
2840|9728
110747|133180
9638|9773
110995|133997
9708|10454
95670|134035
29217|133447
5652|10426
110120|134393
11107|11866
192020|134647
135627|134674
104155|158967
3976|135034
95078|160640
5302|12601
11390|12865
107833|45387
91788|45733
83770|47181
110049|47147
84138|47490
108420|48211
85556|48723
84429|49202
114995|48941
84872|50766
85363|51294
112191|50975
109727|160661
85197|52462
102753|160802
119185|160919
114678|52436
92595|160924
89658|52889
92318|161091
90320|57126
7526|16878
114103|57137
37832|17053
80892|17180
145555|57774
636|17465
115374|58694
7086|15545
98611|61249
87868|61660
14633|13755
85910|62720
10674|16540
93653|62565
17326|16531
9316|17485
125086|62564
5201|22552
86490|62942
13075|22831
87151|66142
17350|22976
92692|66034
20604|22999
85419|66481
22810|24413
88319|66852
88999|68679
95644|68561
123268|68517
88220|69080
89266|69225
98033|69136
24094|24214
86355|69402
84319|50313
87855|70150
92564|50965
86217|70427
113467|50965
126526|70244
100957|109221
89915|70621
119517|109297
510|15752
98228|110013
129695|111150
483|16163
122434|110625
87747|70881
96581|111511
94588|112963
287|13837
124870|112193
11635|15212
93800|113324
77470|14592
152230|112915
767|21982
95919|114116
99457|55451
94613|116206
82530|55669
160586|115931
113613|55718
95151|117058
110616|62771
165668|117010
87058|63237
82075|117802
733|22840
108675|117615
900|28373
83059|119321
776|29424
124718|119086
65147|29456
127666|119134
903|30303
84154|122318
95602|122494
58881|54934
100186|55826
106740|101076
135573|101311
105969|55885
84727|101943
95723|57362
107697|57300
12622|12090
83823|57779
11523|13418
83717|58561
158923|122310
108374|58648
86126|123655
93925|59058
97748|95435
72964|95636
108758|59277
84791|101274
90708|59911
8509|14022
95537|60472
5113|14438
117078|61050
4637|14219
84266|61504
8282|14799
5227|15052
84022|62052
94474|61821
4695|13210
8065|13551
84941|62737
5873|13669
83742|63083
26331|26157
82803|62845
10256|26922
82599|63732
6704|27070
86678|64230
19599|27333
83979|64368
90894|64638
80304|65665
27395|27854
84077|65875
22060|28216
84172|63595
12015|28327
8470|15922
84979|63505
10888|20753
109037|64179
16898|20722
13032|22936
82788|64844
18614|22745
84448|68433
8544|23301
106231|68286
16392|23750
83590|68931
10497|23362
9774|23908
85934|69166
9832|26538
85610|69402
566|3858
25728|28345
95598|68222
12549|29588
15039|29909
1713|13844
12123|31598
10270|14945
1479|31786
1679|14919
23592|31385
9758|15513
660|32511
4907|15113
3102|32653
10238|15721
12400|32462
9049|16011
2909|33492
2661|20709
9645|21585
1076|33704
1122|34219
262|5012
199935|202921
101362|205223
320|5349
129695|220287
10964|5978
275679|220270
11955|6551
225295|223758
276|6513
117852|223985
11304|11590
5443|18428
2268|11959
15911|18758
9508|12152
2210|12120
10871|33973
8765|12898
43473|34589
9396|13881
29763|34991
1441|35192
36726|35972
4401|15972
10586|17216
2992|8557
11864|9296
4441|16244
11737|9267
10211|19908
12663|9906
15327|10839
2087|20014
10804|20586
8730|33991
9190|21231
1495|34538
92727|37225
3529|34682
81802|37878
9654|34468
7167|21492
2371|35055
10751|10527
9602|21740
14525|20705
7665|21637
11864|20396
9297|24700
13798|21545
3067|25538
12125|21517
11384|25683
11247|21882
696|25852
10856|22912
7358|22711
6986|22717
82049|36609
12691|24675
81566|36811
38907|24340
81249|37139
12466|25031
43623|26171
82830|36962
25153|26207
10781|26641
77208|37259
14181|26603
3264|36991
82278|37421
9527|27239
12222|28048
6918|37746
9445|28073
92366|38499
12642|28507
90907|66176
82630|29034
91301|29931
123676|52728
120320|31888
92962|33261
105353|53180
92792|33488
82376|38285
113240|33807
107051|57195
82924|58435
120058|57850
91561|58270
81429|58733
80766|58981
97755|59057
84073|59246
154718|58963
80840|59898
98577|59721
98219|59940
120638|59870
82087|60333
82923|60560
112259|60381
227|5143
279|6280
83007|38673
269|6479
186|7106
224|7409
29997|7597
81173|39135
20183|8379
82315|47488
5860|8348
36730|9984
84502|47963
20256|14971
95500|47765
46400|15375
21821|47443
8080|16921
85529|49567
59190|16385
85743|49937
12200|18115
105523|33761
106876|38841
223858|41900
170890|43423
123555|43607
287830|43494
175073|43972
262615|44194
149969|45604
138856|45852
268494|45879
122141|46772
156818|47486
233515|47380
113424|47866
177085|48471
145041|49461
113227|49618
102315|52651
166287|52478
265847|54474
132100|60698
171617|60552
134338|60848
112740|85251
187663|60875
93955|110947
116409|61221
101527|111413
150153|61373
202579|112000
181774|61401
101508|112638
137473|61551
189631|112478
90077|62761
95028|114787
88934|63184
124058|114622
290844|113127
140578|62999
93929|63334
184623|62590
88428|63947
86206|64105
151474|63928
88162|64501
121301|115060
137987|64495
90837|65041
169965|64496
116928|102426
90098|65187
148496|101914
126372|65005
123241|103103
89547|65533
122479|109628
159687|103380
117517|65993
121002|109793
156574|109993
119196|76178
121947|110258
121500|110662
170291|111243
85376|76370
119928|110412
87985|76579
116996|76711
92467|110571
157171|110356
88401|76882
130923|110770
143048|76733
97211|111201
86417|76924
103995|112389
296554|503579
86773|77105
194265|506700
118318|53561
124979|507162
96063|53850
94470|55711
119359|55679
99097|56383
99267|57211
123866|56741
94808|57702
126978|57699
95625|57972
127615|40322
109318|66747
108123|40857
127120|55862
145610|66711
99981|56635
108721|67385
143410|197325
104982|67806
175053|159111
184377|317049
146294|67629
217758|420711
105572|68471
252821|274419
103205|69329
137605|69324
110959|70113
137230|490390
113335|70572
332245|490340
146270|70596
139374|499975
128434|500963
465164|501949
112513|70772
177167|495382
137517|71232
124148|496271
110188|72186
109162|72550
151186|72548
111953|72934
86625|73137
103928|73687
86007|73882
85519|74171
190102|496129
146030|73988
499067|507108
84910|75632
128932|507608
85344|76196
124811|507585
128454|46047
320109|501972
82230|46785
236274|506931
84574|47175
121619|493915
83008|47362
279966|493820
100149|47561
128103|494255
151773|82501
117616|76887
284530|494407
127189|494991
121947|495046
86856|77488
128822|495187
120468|83189
130830|495222
88585|83199
293636|495200
27538|30885
110702|496833
33094|31886
88559|49648
22801|31850
85760|32507
90255|33044
110227|32451
118885|32990
102960|33503
118222|33455
90837|33785
209265|496592
111310|33748
102242|73999
103648|35257
17178|74782
112237|35205
89253|81757
92628|35678
90981|82231
93568|36172
90226|82942
115156|36157
89959|83190
91889|38080
92083|83394
93544|38444
119595|83169
114671|38417
93440|38844
109227|496681
99844|38721
95983|39207
102950|74206
94808|42429
4160|23193
9433|25394
126892|42497
96262|42762
11683|25403
100208|42899
80034|34310
104932|35496
131410|43053
81156|35690
80464|36324
83129|44773
98424|44614
82920|45510
82269|46466
102021|46656
78547|47680
83098|47939
78519|48215
125097|47371
272|7380
85603|48367
105563|15648
93846|16168
96338|48222
82788|20659
106754|20632
84033|48599
82240|20913
84799|49136
81977|22407
99307|49242
106218|22380
84006|49370
84739|49757
90783|23863
107435|25675
134044|49377
94089|26211
80818|49945
82810|26774
16734|25088
107728|26777
23688|25522
96249|42149
114615|42628
20009|26238
95722|43379
13201|29040
88401|47209
11147|30319
24088|30337
18127|33735
23063|33754
16608|33976
20737|34210
16996|34454
114481|47583
18700|35106
88337|48506
114211|48478
20480|35116
19902|35788
24553|35787
108641|49284
120220|49412
116070|53360
88969|73320
131907|53369
102448|74022
108557|53988
93312|154142
109645|54315
14996|157213
135863|54308
103526|54537
91825|431071
139177|55012
102695|431706
181461|431556
108285|55871
105317|56232
138290|56228
89679|72828
117817|73010
103907|57461
89975|73370
107888|58407
102466|73507
137594|58672
102962|73798
108714|59456
108870|59632
134199|59688
86267|59825
88352|83616
118258|83436
87305|83782
138261|59981
112729|83579
85475|81847
88109|82212
107238|82304
87711|82529
85731|82671
52408|19584
86058|82996
10970|12553
11177|22427
11528|10009
60424|22822
7259|23891
241|11375
9749|25979
11949|11539
10865|21568
20256|21902
13470|14279
39257|23861
1876|12544
9971|14609
1626|14560
106226|36979
86129|83213
81493|37388
80072|37595
114277|83175
88144|83386
89334|83627
256|10853
179|11166
273|11214
426|12144
11626|21736
11594|26754
10778|14961
583|15191
9018|15262
10909|15403
765|15672
9186|16546
2529|16143
10874|17164
585|16951
11430|17501
1561|21751
11952|25122
3547|25088
9969|25588
2426|26434
2936|26791
81183|37746
83998|95656
82467|37794
82782|99499
80883|37893
3680|31229
106576|37675
84006|99860
82374|37936
1011|26928
81088|38068
93416|38110
984|28185
2188|28398
11718|28575
81529|38195
1213|28764
105410|37675
3338|28548
83773|95295
93885|95469
96532|115823
95825|116602
83850|99918
84914|100105
92682|153983
96192|100161
83671|100348
79449|154813
107109|100113
96766|154977
84165|100587
88651|154798
82800|100948
95010|155572
93307|101318
93695|83546
84888|101505
92487|83628
109483|100713
91225|83813
84524|102256
91465|83992
94135|84411
92859|84823
396|9239
2325|19357
12613|11026
22598|20037
1363|10991
2093|20308
594|10991
12267|20489
11392|11188
1621|16763
12128|18930
10496|19569
1112|19536
10254|19828
3173|20260
1963|20702
11010|21187
10389|23437
200093|38194
81349|38410
81163|38894
93440|38959
87469|39056
94105|39265
81193|39207
81353|39905
81511|40305
227|3483
161|3529
133|4936
145|4366
216|5825
180|5777
292|6256
265|13133
25577|13837
22024|14395
38182|14345
14718|16403
5952|15500
22366|17917
17153|19927
66389|25931
18784|27091
32429|27043
12101|20784
73389|21368
11447|21529
2405|21514
11417|21895
8907|22428
2269|22392
101046|109699
124357|109882
95137|109910
124439|109882
107868|110147
124869|110108
106348|110323
94964|110801
121293|110754
94113|111719
94638|111857
125195|112002
94068|113706
95696|113923
122291|113518
94678|114189
96784|114338
114612|114124
94022|114648
125887|114393
99657|115717
100207|116028
71975|116405
95817|116415
137080|116900
94374|117897
113176|380949
435585|380603
114161|381326
85|1921
312|4589
227|5701
90669|117049
63530|117411
102987|117845
302634|496403
135042|497028
123039|497258
331|6718
225|6760
237|6950
8587|20215
12206|21789
79315|21310
39852|22330
86900|22827
14399|23396
240483|111752
342777|111597
255781|114231
239409|118335
120952|119804
336058|119050
124819|120768
92702|121171
87214|121309
257877|121092
379744|120735
94754|121498
334801|121513
133653|122293
94513|122993
91748|123148
89303|123355
76015|44694
2097|45038
91830|47165
102614|379714
97222|381112
11159|26307
212|3347
171|3389
175|5030
133|5078
154|5305
132|5257
160|5755
257|6564
16984|8672
305|9101
31489|9498
22343|10732
38100|10860
15982|11389
44764|11793
11030|12511
8306|12718
101743|12678
9061|12859
13193|12813
20067|13805
9048|14321
73238|13287
9220|16857
35012|16965
10764|17464
10496|17774
105583|17575
10137|18643
74012|18130
75987|19494
809|19872
1273|57465
109561|57278
1362|57826
115889|56869
993|58383
24971|58856
708|58682
860|59043
912|44724
144267|44491
742|44873
81704|47231
80378|47376
81203|47644
129086|44966
81210|48089
104964|47881
80598|48546
80692|48920
81559|49383
80791|49563
185177|49131
455445|294596
217917|295115
342197|295499
206845|302736
414082|301091
215267|302923
215481|317022
326849|317282
499344|317222
235007|362987
357308|364090
183407|364259
141211|364607
133024|365710
175672|366570
135454|373769
440139|373958
144514|374442
137883|374731
170167|374690
137399|375226
136158|375682
167442|375627
110954|376701
135690|376546
169356|376301
105326|377276
135627|378052
104217|378218
109882|379170
126621|378993
163307|378405
115470|379301
7452|379885
205621|380639
105721|254598
105330|254844
200918|110962
288|7298
476|13858
11298|13634
374|13858
10716|14939
572|15624
10455|16332
1466|16494
10468|16784
10837|17929
722|17490
10630|18114
1412|18690
12065|20783
1930|20652
12342|22738
3211|23057
24277|23247
3002|23283
12333|24463
3507|25101
10368|25719
9169|25913
609|26065
824|26318
201492|40470
95784|40653
161360|41550
100319|45474
82043|45807
143653|48324
81334|34252
103983|36517
100461|37084
82725|34627
99180|38157
108786|34547
100738|41508
90893|34972
100407|45251
92338|37242
980|26995
2538|25990
925|27655
10645|27816
757|28030
1574|28357
3866|27976
10912|28174
851|29050
9300|28857
5474|28861
1703|29781
1318|30014
10043|29852
1677|30507
32926|45418
5066|30317
1825|30840
115|2976
100541|48079
78723|66138
84726|66929
93970|66755
23386|16779
2730|16741
11284|17220
3254|17174
86718|67153
87738|67509
25118|23239
6335|17822
81271|25187
93905|67335
103269|25318
80834|26766
80524|27145
104469|27126
139840|90548
79571|27779
321934|56404
104207|27126
299149|203581
100515|245555
80441|28440
267685|245627
93655|30273
99068|245728
104276|30262
95701|245997
92852|31330
100012|246204
105416|31516
396745|245596
91785|31852
129827|248858
82477|33196
105493|32819
92671|246372
81355|33868
287072|246250
88174|85325
283310|246437
97202|246536
137460|247352
92252|85730
94993|247834
133490|85445
358216|247256
88833|85869
96047|248331
88532|89038
165205|45769
118940|88837
82707|48957
88929|89987
89080|90282
182072|248804
95594|248946
93805|90377
184270|32747
115111|90539
169401|33320
88352|91053
106114|33627
204046|33729
14114|35336
120762|34086
80835|36283
100000|34452
95506|36062
80111|42403
188384|34684
81782|42666
101053|35479
109188|42453
114665|35633
83324|42884
193103|42374
248286|35606
101601|36317
82468|43100
103916|37920
91501|90920
252051|37369
175987|38662
114021|90893
104837|40280
144289|40128
86401|91493
114656|40495
91858|91559
87786|91705
155110|40247
91558|91856
133900|91938
153902|41162
89817|92884
107777|41479
87718|92086
89993|93447
154116|41451
106076|41643
119780|93593
108395|42584
161838|42577
88036|93774
112994|43279
511|5734
113952|43563
2932|7204
153662|43713
178|6379
120365|44064
21894|8095
111379|44870
5845|8070
78866|46000
21608|8885
200582|49688
38373|8512
83825|50578
121736|50706
48742|15181
86111|50758
27645|15704
129784|51217
83139|51656
48828|16458
85377|52162
6076|16440
168482|51677
20637|16659
27099|19060
83604|49151
105383|18756
82344|49857
15742|20855
169046|50526
72931|21511
48178|50892
43411|21635
83159|51064
116784|50855
30875|22718
84131|51422
105354|23199
97563|23196
101470|24286
125589|24225
41989|24388
119453|24856
83216|52629
62271|24980
32954|9891
33448|25363
105754|17937
109895|26599
141656|17900
27136|27208
110329|18263
34355|33064
128823|18193
94743|32714
90340|19731
65711|35506
132600|21977
6554|35728
102343|32511
102072|33536
1272|35883
101532|30559
154734|44086
100950|30778
77607|45540
146553|30736
82791|46711
101892|30976
81593|47138
145036|32291
108508|39165
119669|46937
107909|39817
83720|47324
156848|40061
152243|46766
194126|126333
237190|251262
114|2305
103147|42886
141270|33232
107619|36632
108966|37440
82376|43222
142390|37650
83387|43640
106751|38029
81442|44659
138910|38456
129924|44855
95874|252222
135956|252451
80191|45058
237377|252251
93163|152546
101852|252793
205497|151879
97951|152325
240386|127335
78394|153132
110720|253391
312411|253193
183|3204
238118|254647
297417|351309
120|3224
302668|69656
244|4841
214621|58477
313|5121
191632|59550
213|5598
122213|61039
3919|15370
22323|17365
255380|252570
99371|253084
14158|14122
341272|252566
476561|107603
110345|253846
198112|108428
184822|351150
213618|108569
266384|350908
186529|351495
197928|108948
114113|353621
123883|112006
305945|64261
270361|111971
228456|121507
312247|68347
247741|122412
181190|56116
317528|121747
85934|69170
131649|123161
85204|69867
88691|81882
134503|123542
90408|82104
419128|123289
153701|79774
206736|125961
133322|74480
105454|75074
124599|126364
93233|75445
303148|126773
132906|127361
156515|151912
100904|152124
86862|63581
87077|64789
118811|613768
223706|62265
84067|67062
113228|613995
125831|66634
231329|79367
131414|613808
88552|82307
94959|153550
112041|75062
92814|76410
110250|76032
121956|153309
94831|77883
92706|153691
92105|78855
96510|153985
112559|78890
121497|154051
100437|80880
88558|83294
291998|154181
113553|82757
109662|154899
89240|84252
113558|85255
115281|40505
95836|85680
120712|44494
91610|87145
120136|44639
137793|88120
94274|45059
88157|88077
94846|89541
94089|46335
139438|89314
89921|92746
90576|93114
142234|93110
90014|93659
89780|94005
115393|46259
106442|72274
106332|83433
145676|82869
112338|83937
144140|85371
103010|87041
110144|100479
151239|100091
107961|96176
112933|99148
145896|98899
106993|49400
160667|99220
192578|99220
87264|67874
102553|99220
94856|67708
110374|99220
85365|68273
126127|279220
113100|69098
