5102004 | 39091541920640503 | 0x77fc10 | 2023-03-02 04:40:46.684219 | 2023-03-02 04:40:46.550039 | 2023-03-02 04:40:46.675439
5102024 | 32403523770770824 | 0x62e2e3 | 2023-03-02 04:44:47.971362 | 2023-03-02 04:44:47.845999 | 2023-03-02 04:44:47.95707
5102042 | 23193905771474775 | 0xb74321 | 2023-03-02 04:48:23.858398 | 2023-03-02 04:48:23.746041 | 2023-03-02 04:48:23.848126
5102068 | 28505603241558570 | 0x0ab02d | 2023-03-02 04:53:34.048904 | 2023-03-02 04:53:33.145729 | 2023-03-02 04:53:33.949435
5102105 | 32222644601277426 | 0x4fc0eb | 2023-03-02 05:01:00.06343 | 2023-03-02 05:00:59.916376 | 2023-03-02 05:01:00.053706
5102106 | 78741833292525349 | 0x5a9c0c | 2023-03-02 05:01:11.685461 | 2023-03-02 05:01:11.548109 | 2023-03-02 05:01:11.672112
5102129 | 51061364482765222 | 0xa89ec2 | 2023-03-02 05:05:47.748072 | 2023-03-02 05:05:47.390614 | 2023-03-02 05:05:47.566292
5102134 | 32986253220825190 | 0x0ea740 | 2023-03-02 05:06:47.275054 | 2023-03-02 05:06:46.747658 | 2023-03-02 05:06:47.250845
5102187 | 57025637586951454 | 0x1437c2 | 2023-03-02 05:17:23.865962 | 2023-03-02 05:17:23.805877 | 2023-03-02 05:17:23.856644
5102191 | 26638001540317040 | 0x2a9c30 | 2023-03-02 05:18:11.584693 | 2023-03-02 05:18:11.557971 | 2023-03-02 05:18:11.577603
5102193 | 29863969917801137 | 0x00c296 | 2023-03-02 05:18:35.896848 | 2023-03-02 05:18:35.872595 | 2023-03-02 05:18:35.889422
5102205 | 56113015824977749 | 0x11a71d | 2023-03-02 05:21:00.146504 | 2023-03-02 05:20:59.908587 | 2023-03-02 05:21:00.052245
5102278 | 34996594701653656 | 0xb041e6 | 2023-03-02 05:35:36.474308 | 2023-03-02 05:35:36.42815 | 2023-03-02 05:35:36.46452
5102317 | 69973153766019025 | 0xdf8a0f | 2023-03-02 05:43:23.682322 | 2023-03-02 05:43:23.504442 | 2023-03-02 05:43:23.669795
5102327 | 80290582504207469 | 0x6cbe65 | 2023-03-02 05:45:24.125585 | 2023-03-02 05:45:23.99128 | 2023-03-02 05:45:24.116101
5102343 | 223386305744297792 | 0x360dda | 2023-03-02 05:48:35.280298 | 2023-03-02 05:48:35.083568 | 2023-03-02 05:48:35.263627
5102349 | 69110138001587499 | 0x3f111b | 2023-03-02 05:49:48.081157 | 2023-03-02 05:49:47.89136 | 2023-03-02 05:49:48.07003
5102370 | 86535811446137510 | 0xd844d4 | 2023-03-02 05:54:00.554006 | 2023-03-02 05:54:00.425387 | 2023-03-02 05:54:00.544881
5102426 | 45077012329577126 | 0xd57a01 | 2023-03-02 06:05:12.179374 | 2023-03-02 06:05:11.973464 | 2023-03-02 06:05:12.159651
5102443 | 57900658333788678 | 0x7e7f99 | 2023-03-02 06:08:36.019111 | 2023-03-02 06:08:35.845993 | 2023-03-02 06:08:36.002339
5102445 | 115439081852235734 | 0x84d864 | 2023-03-02 06:08:59.947149 | 2023-03-02 06:08:59.087253 | 2023-03-02 06:08:59.757549
5102461 | 56707905978566437 | 0x4b5ebe | 2023-03-02 06:12:11.870452 | 2023-03-02 06:12:11.693016 | 2023-03-02 06:12:11.858221
5102539 | 91780116111729155 | 0xcab937 | 2023-03-02 06:27:48.182879 | 2023-03-02 06:27:48.035725 | 2023-03-02 06:27:48.173309
5102543 | 70072856972728603 | 0xa4961b | 2023-03-02 06:28:36.205845 | 2023-03-02 06:28:36.011868 | 2023-03-02 06:28:36.192276
5102570 | 57898119238634718 | 0x546d58 | 2023-03-02 06:34:00.006499 | 2023-03-02 06:33:59.87385 | 2023-03-02 06:33:59.997359
5102578 | 123574795551691960 | 0xa6f7bd | 2023-03-02 06:35:35.974601 | 2023-03-02 06:35:35.720615 | 2023-03-02 06:35:35.887414
5102673 | 119504334714018960 | 0x2a590e | 2023-03-02 06:54:36.193288 | 2023-03-02 06:54:36.016518 | 2023-03-02 06:54:36.181472
5102685 | 106198675103698442 | 0x126a7f | 2023-03-02 06:57:00.132047 | 2023-03-02 06:57:00.001511 | 2023-03-02 06:57:00.121157
5102772 | 106738103612990978 | 0xbbbb4b | 2023-03-02 07:14:24.058335 | 2023-03-02 07:14:23.747251 | 2023-03-02 07:14:23.96873
5102810 | 86761413186898200 | 0x5f43db | 2023-03-02 07:22:00.100247 | 2023-03-02 07:21:59.97402 | 2023-03-02 07:22:00.091268
5102849 | 117695267326186888 | 0x0ef509 | 2023-03-02 07:29:47.944907 | 2023-03-02 07:29:47.81674 | 2023-03-02 07:29:47.935226
5102858 | 58294981038529516 | 0x151114 | 2023-03-02 07:31:36.127168 | 2023-03-02 07:31:35.934186 | 2023-03-02 07:31:36.097813
5102861 | 164679007303409008 | 0xdcae64 | 2023-03-02 07:32:11.749345 | 2023-03-02 07:32:11.625048 | 2023-03-02 07:32:11.741736
5102865 | 142241130652676560 | 0xebadc8 | 2023-03-02 07:32:59.844088 | 2023-03-02 07:32:59.688831 | 2023-03-02 07:32:59.819362
5102919 | 162492916673587573 | 0xab6d80 | 2023-03-02 07:43:47.868367 | 2023-03-02 07:43:47.72139 | 2023-03-02 07:43:47.860464
5103007 | 206999609384223158 | 0x4a3f76 | 2023-03-02 08:01:23.976188 | 2023-03-02 08:01:23.853501 | 2023-03-02 08:01:23.954578
5103013 | 88470942340693088 | 0x218c45 | 2023-03-02 08:02:35.985625 | 2023-03-02 08:02:35.952603 | 2023-03-02 08:02:35.977879
5103019 | 189372049261524986 | 0x239e8c | 2023-03-02 08:03:47.961847 | 2023-03-02 08:03:47.85691 | 2023-03-02 08:03:47.951283
5103028 | 76877293146210718 | 0x2e86f2 | 2023-03-02 08:05:36.059751 | 2023-03-02 08:05:36.023496 | 2023-03-02 08:05:36.050548
5103034 | 87900145071822398 | 0xf4d639 | 2023-03-02 08:06:48.107141 | 2023-03-02 08:06:48.067201 | 2023-03-02 08:06:48.095594
5103045 | 134288025801997056 | 0x084e55 | 2023-03-02 08:09:00.086507 | 2023-03-02 08:08:59.838943 | 2023-03-02 08:09:00.049249
5103049 | 84364255385213428 | 0x9cc735 | 2023-03-02 08:09:47.96282 | 2023-03-02 08:09:47.90183 | 2023-03-02 08:09:47.947824
5103067 | 155790131625532460 | 0x86e9aa | 2023-03-02 08:13:23.813423 | 2023-03-02 08:13:23.732262 | 2023-03-02 08:13:23.804484
5103080 | 72617672255245716 | 0xe3ce7b | 2023-03-02 08:16:00.100473 | 2023-03-02 08:16:00.039935 | 2023-03-02 08:16:00.09061
5103113 | 79496806842526828 | 0x98f2a9 | 2023-03-02 08:22:36.248574 | 2023-03-02 08:22:35.645891 | 2023-03-02 08:22:36.057445
5103135 | 114232369516869810 | 0x393d41 | 2023-03-02 08:27:00.023975 | 2023-03-02 08:26:59.955266 | 2023-03-02 08:27:00.012094
5103154 | 46118404166997445 | 0xbcab60 | 2023-03-02 08:30:47.828795 | 2023-03-02 08:30:47.721894 | 2023-03-02 08:30:47.81741
5103178 | 321334522929034520 | 0xcf1099 | 2023-03-02 08:35:35.757099 | 2023-03-02 08:35:35.550026 | 2023-03-02 08:35:35.701159
5103211 | 128387950013826861 | 0xe34c06 | 2023-03-02 08:42:11.42977 | 2023-03-02 08:42:11.333012 | 2023-03-02 08:42:11.417997
5103223 | 87782202617168596 | 0x1e30f9 | 2023-03-02 08:44:36.075997 | 2023-03-02 08:44:35.847032 | 2023-03-02 08:44:36.052188
5103283 | 134351433967981065 | 0x3a0118 | 2023-03-02 08:56:36.044018 | 2023-03-02 08:56:35.887119 | 2023-03-02 08:56:36.033691
5103325 | 89360700777967977 | 0x499427 | 2023-03-02 09:04:59.980073 | 2023-03-02 09:04:59.774408 | 2023-03-02 09:04:59.966574
5103329 | 78343492845940596 | 0x96a1fb | 2023-03-02 09:05:47.838993 | 2023-03-02 09:05:47.644706 | 2023-03-02 09:05:47.819373
5103377 | 114463410685667255 | 0x13b4b9 | 2023-03-02 09:15:24.230908 | 2023-03-02 09:15:24.043606 | 2023-03-02 09:15:24.217838
5103400 | 143198972498674508 | 0x6fb2c4 | 2023-03-02 09:20:00.349714 | 2023-03-02 09:19:59.050009 | 2023-03-02 09:20:00.247493
5103452 | 125115179012059055 | 0x970df4 | 2023-03-02 09:30:24.028061 | 2023-03-02 09:30:23.945927 | 2023-03-02 09:30:24.019036
5103475 | 70432248845622616 | 0x305ea6 | 2023-03-02 09:34:59.88287 | 2023-03-02 09:34:59.714162 | 2023-03-02 09:34:59.868305
5103476 | 77185669612094671 | 0x50c08e | 2023-03-02 09:35:11.864094 | 2023-03-02 09:35:11.736268 | 2023-03-02 09:35:11.85605
5103491 | 122847124161889328 | 0x69da39 | 2023-03-02 09:38:12.045659 | 2023-03-02 09:38:11.913362 | 2023-03-02 09:38:12.036306
5103500 | 138760516857526401 | 0xa94c59 | 2023-03-02 09:39:59.995469 | 2023-03-02 09:39:59.853362 | 2023-03-02 09:39:59.982477
5103530 | 183020683461216212 | 0xe8705d | 2023-03-02 09:45:59.751995 | 2023-03-02 09:45:59.605117 | 2023-03-02 09:45:59.732479
5103537 | 95348454861777705 | 0x3c1740 | 2023-03-02 09:47:24.014451 | 2023-03-02 09:47:23.891892 | 2023-03-02 09:47:24.006424
5103544 | 163434578710788754 | 0x396082 | 2023-03-02 09:48:48.086751 | 2023-03-02 09:48:47.894088 | 2023-03-02 09:48:48.051903
5103557 | 226923462628436738 | 0x9418f4 | 2023-03-02 09:51:24.006059 | 2023-03-02 09:51:23.806891 | 2023-03-02 09:51:23.971625
5103570 | 94208561852456569 | 0xbb9e76 | 2023-03-02 09:53:59.681886 | 2023-03-02 09:53:59.393934 | 2023-03-02 09:53:59.649018
5103594 | 40441199328215326 | 0xedd9b7 | 2023-03-02 09:58:47.746809 | 2023-03-02 09:58:47.439085 | 2023-03-02 09:58:47.655698
5103605 | 179252552837822799 | 0xfd3af8 | 2023-03-02 10:01:00.070468 | 2023-03-02 10:00:59.892365 | 2023-03-02 10:01:00.052214
5103606 | 57753396952501600 | 0x9ca45d | 2023-03-02 10:01:12.014602 | 2023-03-02 10:01:11.886454 | 2023-03-02 10:01:12.005362
5103625 | 151805103524227084 | 0x65caf4 | 2023-03-02 10:05:00.031612 | 2023-03-02 10:04:59.918136 | 2023-03-02 10:05:00.022186
5103645 | 151328457211195806 | 0xfaface | 2023-03-02 10:08:59.668279 | 2023-03-02 10:08:59.592588 | 2023-03-02 10:08:59.655814
5103649 | 121114176899106340 | 0x459fa3 | 2023-03-02 10:09:48.281802 | 2023-03-02 10:09:48.218686 | 2023-03-02 10:09:48.270379
5103663 | 209559426909652422 | 0x8a3822 | 2023-03-02 10:12:35.979945 | 2023-03-02 10:12:35.764509 | 2023-03-02 10:12:35.965511
5103703 | 118349450363910969 | 0xe1d205 | 2023-03-02 10:20:35.949634 | 2023-03-02 10:20:35.803878 | 2023-03-02 10:20:35.9399
5103714 | 293241390534986885 | 0x58f4e6 | 2023-03-02 10:22:48.08552 | 2023-03-02 10:22:47.854602 | 2023-03-02 10:22:48.063071
5103728 | 94341522762718425 | 0x27a1a1 | 2023-03-02 10:25:35.576894 | 2023-03-02 10:25:35.365915 | 2023-03-02 10:25:35.567487
5103751 | 449932067924539478 | 0x126690 | 2023-03-02 10:30:12.267372 | 2023-03-02 10:30:12.085679 | 2023-03-02 10:30:12.255845
5103766 | 152523472607179661 | 0x8f0a33 | 2023-03-02 10:33:12.003525 | 2023-03-02 10:33:11.899842 | 2023-03-02 10:33:11.984647
5103793 | 78445292075542302 | 0xd82229 | 2023-03-02 10:38:36.068838 | 2023-03-02 10:38:35.761706 | 2023-03-02 10:38:36.050863
5103846 | 126843532040989645 | 0x8da7d1 | 2023-03-02 10:49:11.757964 | 2023-03-02 10:49:11.565794 | 2023-03-02 10:49:11.749679
5103906 | 242469283977363663 | 0x992750 | 2023-03-02 11:01:11.797396 | 2023-03-02 11:01:11.599697 | 2023-03-02 11:01:11.783878
5103917 | 70543144924077732 | 0x43961a | 2023-03-02 11:03:24.093601 | 2023-03-02 11:03:23.901016 | 2023-03-02 11:03:24.082417
5103954 | 116629668471582528 | 0x22ca1c | 2023-03-02 11:10:48.089736 | 2023-03-02 11:10:47.938351 | 2023-03-02 11:10:48.077494
5103963 | 169933149151212722 | 0x9166ba | 2023-03-02 11:12:34.898857 | 2023-03-02 11:12:34.576322 | 2023-03-02 11:12:34.854093
5103969 | 58034163548723539 | 0x29a0d1 | 2023-03-02 11:13:47.931131 | 2023-03-02 11:13:47.910447 | 2023-03-02 11:13:47.922717
5103971 | 90438174710668278 | 0x87fcc7 | 2023-03-02 11:14:11.877989 | 2023-03-02 11:14:11.690003 | 2023-03-02 11:14:11.854533
5103979 | 73103158013285562 | 0x8aa2b6 | 2023-03-02 11:15:47.761938 | 2023-03-02 11:15:47.633819 | 2023-03-02 11:15:47.751137
5103997 | 155287146549270237 | 0xdbc248 | 2023-03-02 11:19:24.569845 | 2023-03-02 11:19:24.3978 | 2023-03-02 11:19:24.54923
5104043 | 73331803669862851 | 0xc04948 | 2023-03-02 11:28:36.062485 | 2023-03-02 11:28:35.889162 | 2023-03-02 11:28:36.049459
5104088 | 38551145490795389 | 0xf8709f | 2023-03-02 11:37:35.99636 | 2023-03-02 11:37:35.940422 | 2023-03-02 11:37:35.986064
5104131 | 102971520135204760 | 0x97acb3 | 2023-03-02 11:46:11.829469 | 2023-03-02 11:46:11.647324 | 2023-03-02 11:46:11.817709
5104143 | 139991559554018234 | 0x4f5ea5 | 2023-03-02 11:48:35.828393 | 2023-03-02 11:48:35.754197 | 2023-03-02 11:48:35.81605
5104208 | 170638579917652791 | 0x1938c8 | 2023-03-02 12:01:36.247347 | 2023-03-02 12:01:35.820992 | 2023-03-02 12:01:36.155883
5104227 | 563971677780274362 | 0x02638a | 2023-03-02 12:05:24.06746 | 2023-03-02 12:05:23.881376 | 2023-03-02 12:05:24.056935
5104231 | 86317116574203896 | 0x8c81c7 | 2023-03-02 12:06:11.780499 | 2023-03-02 12:06:11.630028 | 2023-03-02 12:06:11.766559
5104274 | 119149123086978841 | 0xa2817d | 2023-03-02 12:14:48.1112 | 2023-03-02 12:14:47.965352 | 2023-03-02 12:14:48.099048
5104279 | 127178312327994456 | 0x083dd5 | 2023-03-02 12:15:48.14679 | 2023-03-02 12:15:47.714609 | 2023-03-02 12:15:48.057865
5104283 | 107161193771130888 | 0x99a6bd | 2023-03-02 12:16:35.570732 | 2023-03-02 12:16:35.245833 | 2023-03-02 12:16:35.553183
5104310 | 100229340089436563 | 0x77038b | 2023-03-02 12:22:00.081433 | 2023-03-02 12:21:59.94581 | 2023-03-02 12:22:00.070476
5104333 | 136961711984311670 | 0x085d34 | 2023-03-02 12:26:36.069587 | 2023-03-02 12:26:35.864715 | 2023-03-02 12:26:36.052615
5104362 | 87761727297972606 | 0x36f624 | 2023-03-02 12:32:24.057999 | 2023-03-02 12:32:23.916386 | 2023-03-02 12:32:24.047533
5104390 | 60964805277337968 | 0x336089 | 2023-03-02 12:37:59.457387 | 2023-03-02 12:37:59.217623 | 2023-03-02 12:37:59.445251
5104413 | 123589749326359241 | 0x6b4a18 | 2023-03-02 12:42:36.080485 | 2023-03-02 12:42:35.849838 | 2023-03-02 12:42:36.057739
5104488 | 28933840086254648 | 0xcc8d49 | 2023-03-02 12:57:36.148334 | 2023-03-02 12:57:35.80357 | 2023-03-02 12:57:36.053836
5104497 | 28131673209266537 | 0xb3a263 | 2023-03-02 12:59:23.746621 | 2023-03-02 12:59:23.356859 | 2023-03-02 12:59:23.654614
5104534 | 108358107851503802 | 0x76830c | 2023-03-02 13:06:47.890372 | 2023-03-02 13:06:47.781936 | 2023-03-02 13:06:47.878604
5104559 | 152962765172663000 | 0xe7da0e | 2023-03-02 13:11:47.792302 | 2023-03-02 13:11:47.638555 | 2023-03-02 13:11:47.773018
5104568 | 208884411094675586 | 0xd0d3a8 | 2023-03-02 13:13:36.053853 | 2023-03-02 13:13:34.845806 | 2023-03-02 13:13:35.952099
5104597 | 50770193509726739 | 0x8c4f10 | 2023-03-02 13:19:24.015369 | 2023-03-02 13:19:23.861579 | 2023-03-02 13:19:24.004567
5104621 | 36348901448444462 | 0xf6c993 | 2023-03-02 13:24:11.66869 | 2023-03-02 13:24:11.366522 | 2023-03-02 13:24:11.650627
5104627 | 27857994812647404 | 0x42b5fc | 2023-03-02 13:25:23.706246 | 2023-03-02 13:25:23.535109 | 2023-03-02 13:25:23.696568
5104647 | 363996617949870336 | 0x4cb568 | 2023-03-02 13:29:23.488538 | 2023-03-02 13:29:23.327359 | 2023-03-02 13:29:23.471856
