read_header_duration|decode_duration
2462|86557
2821|84634
2305|90978
2269|117089
2839|86922
2855|192597
2441|90517
96032|100353
105799|299713
3748|95440
3098|92903
4042|202453
100061|195780
200562|297366
2742|136792
2692|87153
2609|92451
3090|301149
99322|402998
96917|500451
398334|503436
2956|3904
2275|2776
16844|102227
2636|3652
2297|85238
4783|5419
6158|96536
2526|3294
2707|3411
5074|100826
5888|7132
3326|6698
2595|78615
3441|92478
15007|107413
2925|104562
2585|105657
2956|3470
2502|3144
2970|82060
2334|2895
2778|3456
4705|5473
4131|84129
2356|3100
2436|93473
2544|3699
2798|3477
2522|83461
2799|3678
3554|84777
2705|3522
2501|85692
3345|3988
2894|4186
2418|84290
2760|3670
2255|89846
2621|3276
2608|84429
2272|2996
3023|3681
2925|89349
2735|3919
3676|93558
2239|3403
2594|89796
2843|3662
4574|5509
16927|87993
3952|94826
3526|103365
3057|4697
13757|103954
2412|3124
3430|94796
2236|3620
2892|84348
2456|3575
2430|3924
2802|84997
4427|5386
3226|90592
2716|87163
2625|3816
2579|87640
4181|5444
4233|87999
3547|4791
6780|88094
6757|102536
2397|82431
2826|103368
6190|83517
4443|102663
5250|85887
2621|83721
100336|592707
295506|498667
109422|500397
303702|700880
303210|1199820
5730|203564
103627|401668
7927|503411
199298|499441
5550|200505
96018|199946
11232|203983
3166|239511
10018|225695
3460|108384
2253|298442
3642|209879
2753|255537
2260|268889
4294|205301
6454|202204
7897|122350
49209|160314
4973|208051
3736|205795
91327|194907
110017|308512
198948|502056
109942|403544
6413|108969
4527|295524
292953|416231
109383|501249
204499|408940
96401|398275
10186|110975
3874|127975
9320|508741
99284|801579
200185|496462
202891|799453
104211|394533
300587|702217
90884|388827
105198|608241
198052|697404
301325|800719
198674|310135
195522|591440
95385|199268
103798|310951
9184|208772
3595|4787
2185|2635
12511|118576
107863|209252
9626|98406
101751|298450
3870|299564
8337|108966
3379|94343
2226|2586
2525|3619
198392|493393
5017|106322
102541|202780
108792|310184
2745|3210
2320|2895
3371|93595
2370|94345
2244|3187
2494|84212
2655|3526
4891|6533
2511|97220
2935|92825
2608|3075
2353|3039
2464|96385
3879|95804
2309|2942
2871|3652
2501|91939
2898|3799
2691|88160
2034|3009
4246|89283
4152|92177
2658|3448
2664|84979
3602|4714
2330|3154
2863|94235
2918|160437
4337|125029
2619|93371
29562|111330
2618|133703
2741|95316
4934|94844
4262|114001
2617|133823
2800|96697
4186|130257
2616|95186
2530|134628
4289|98118
3658|208568
10070|205547
100167|201644
2487|170431
3192|144725
2584|138870
2459|113749
3452|187455
3688|99877
6263|209463
5144|199731
10108|199631
103781|495794
12345|12851
2514|3258
2925|89099
13035|90260
2584|103287
3590|103150
2346|104422
114149|201256
3371|97186
2953|80393
3365|84826
18040|136428
3628|123455
4908|97312
114878|119714
2660|3346
2409|9866
2520|3547
3069|105433
2417|3139
2705|9658
2774|3543
2938|3707
3398|9424
2367|2900
3681|89174
2268|3058
2782|3613
2317|3001
12505|13110
2171|2760
4030|91016
2586|3258
2260|11511
2525|3239
2491|2983
3130|11038
2509|7254
2312|86781
4528|103095
2397|90939
5086|104077
2291|104981
3018|79582
3398|81125
4575|95331
2415|103610
4835|246667
17233|99682
3038|82121
7278|85683
4241|93076
2701|104192
2794|78457
3273|94216
2731|103184
2287|79319
2823|103003
2292|81119
2541|104295
11007|88872
2851|103529
6758|82905
3638|121720
3545|99480
2678|91768
2790|100467
3337|62510
2998|81392
2680|92303
4367|217449
6284|93028
17907|120767
4429|101756
6035|101845
110299|113149
94104|100544
11747|307092
2494|3866
2251|2756
2019|2659
9973|106821
2711|139754
12757|91219
2908|3432
2629|79565
7169|100758
2487|89442
2649|3136
2304|147050
5796|88051
4711|6437
2477|3515
9073|200914
4040|80224
4427|89285
4401|5826
2380|3400
2729|84266
2555|3367
2526|3537
3428|85825
2598|3757
2845|92455
2388|3260
2710|4092
2455|89358
4466|91968
2575|3565
2544|3978
2612|3540
3938|5722
3906|90023
3850|88867
2691|139166
10365|63176
4790|7669
35292|141771
8307|254307
22124|123940
3689|99667
4368|5561
12620|101680
2028|4575
3095|4044
2189|93937
2504|4748
2777|4177
7032|88698
2107|3138
3830|5760
2700|82787
3049|6304
3259|92198
13093|14138
2683|85139
3004|3997
2592|3778
2969|84084
2606|4138
2473|3680
2871|3947
44369|92650
3004|91135
5225|7300
5150|85717
3779|98971
85367|181228
8207|94976
4129|4791
3334|28867
2950|20602
3595|20554
4355|69029
2331|75566
2431|76554
3436|4929
3721|31049
2428|19701
3394|4496
2783|3788
2620|20227
2360|12201
2370|3203
8596|201294
96872|102653
2571|102478
2665|92567
2550|68918
3997|10547
9107|102989
3623|52713
2116|36634
4676|6012
4222|32891
3522|24956
4608|27191
2902|17687
2785|66998
3572|4959
2265|41198
2529|59607
2687|45223
2536|92397
2811|119749
2174|119004
2780|86600
2480|119826
2553|81136
2902|13428
2241|72663
2247|47697
2644|52837
2405|59044
7408|81832
2472|51730
15821|97303
2986|123495
3861|81779
4093|100737
3909|95945
3830|84063
3123|81531
2664|152542
3727|131285
7944|101182
6526|10007
2788|104665
2739|134458
2821|82726
3594|107734
2248|137110
2900|81686
2378|99580
2770|82849
4375|159972
2519|83080
2353|168348
2539|82983
2571|148227
2509|101488
2243|80257
2451|100636
2551|82556
6099|101087
2603|81499
2515|189811
4067|98220
11733|107140
110926|205296
3411|111509
13914|280517
2236|161622
2393|87857
2460|272538
2874|122774
3822|88883
2577|266876
2461|159514
3204|89642
2544|157586
2767|264814
2370|272301
2572|94306
2706|224358
9142|143069
6425|88102
3206|146191
2545|114376
76157|179006
3380|89533
2475|160149
2641|161788
3169|87214
2605|219739
2244|220161
4230|100306
3147|144922
3083|92412
6548|175667
2455|91265
4404|144962
2681|91649
3414|147038
6429|199264
4924|105132
5367|201337
201005|305624
9773|114371
7976|302502
2822|3516
2818|3633
2621|3336
2910|3615
2342|3303
5261|7537
3922|5060
3737|4668
2335|3370
2688|4210
2889|3870
2758|81824
2714|80816
2446|80346
2309|79831
2223|80856
4334|100980
2428|79808
3167|120962
2649|81135
2354|86487
2521|80163
2929|79789
2796|86449
2620|80627
2872|84548
200429|202297
5079|102429
4341|99525
6221|101397
4276|82302
42716|139582
3471|107030
2053|85142
2988|37192
3107|94145
3965|5651
4511|100425
4414|100853
6086|12478
4961|100293
3991|100648
54267|80732
3015|198201
3560|99524
9943|83076
2544|106304
15892|97695
3059|100237
4081|105801
3399|101604
55333|84248
9352|62734
2797|86098
2239|107303
9656|105948
2412|84322
4529|104200
2386|79953
2654|83762
2191|104822
2425|107396
2311|105528
2630|81190
3222|97146
2702|107202
2125|84603
2583|106983
2143|85837
2529|105835
31087|192520
2356|107133
2597|84458
2567|83515
2295|106362
3568|82415
2096|82248
2538|83244
2358|107236
3716|83570
3695|86714
4771|108602
4843|83577
2326|131920
5015|107241
3947|93826
3018|92475
2456|107265
2588|81609
2536|107491
2696|80827
2637|105139
3860|80490
5626|140826
2278|87330
1919|12051
2502|27200
2401|11774
2656|4070
2518|3407
4158|5072
3088|4651
2449|3516
6595|7092
55446|56226
2550|3184
2499|9853
2259|2958
2850|3589
3370|4277
14842|15513
2573|3127
13550|14523
4058|4989
5928|7515
2738|42135
4460|82206
3351|106363
15041|98762
2990|81817
2347|12451
4109|5611
3102|79178
2495|3455
3300|12625
2508|3598
2422|3320
3089|13340
2441|3815
15354|16101
2544|3432
2424|3507
3900|4690
4278|27631
2266|21333
15895|16925
2592|4238
2506|5268
2650|3524
3382|12703
3336|4320
5143|6813
2285|12124
2249|4104
3444|10560
2341|5523
2785|4364
3013|4027
10037|11964
4570|58465
4075|11945
4370|15198
4417|6076
2208|129707
2617|82369
2638|106187
2718|82236
2743|80478
2530|82326
2543|79786
2852|95125
2372|107621
2628|81154
2587|129299
2538|81838
5134|82405
2421|106601
2614|97493
14219|92745
8645|22858
68432|160291
5139|48269
2674|86080
2492|110366
2577|89026
7170|97415
2879|81217
4629|102120
5227|64598
9688|43351
2405|10722
10402|43505
6226|6745
12043|43323
2381|4323
10174|43591
2430|9612
10384|43943
10134|42132
6066|6867
2266|12464
9790|103066
2777|10253
4778|97489
8017|78014
5762|9076
2953|9112
10818|77122
7204|59019
3013|83276
6200|103630
4528|11385
2628|87013
13492|217540
2555|84207
10257|143343
5831|12181
7472|71786
3180|87371
10592|216624
3092|80049
9888|159015
5275|84986
4085|80397
5027|106054
2318|80855
3685|31827
3951|37656
6510|87783
5493|86927
3212|81624
4842|51780
5923|85980
3434|83151
5567|65015
4011|39064
6002|87459
4372|84949
2272|89557
4957|53468
3317|81550
9186|88574
3550|82450
5683|9644
2990|82424
7590|149086
6347|52425
2856|80908
3969|52659
5856|90779
8026|92630
2279|84212
7951|61305
3184|80504
3893|85064
2517|83239
2896|96179
64913|84854
2975|51635
2102|88939
3751|50396
2643|81755
4249|70904
2434|82407
10590|99675
30804|199673
3478|89136
4939|108825
4069|7395
3817|201986
96884|99518
6055|6600
5339|6274
3305|4440
4960|5735
2294|127164
5122|104428
5141|103409
3932|5463
51985|53196
3921|5027
4069|5248
6625|7295
4710|12866
39360|40059
11670|12690
7425|8940
3498|11243
4708|17128
3876|10246
50138|51231
5703|6300
2433|3152
3892|11762
4234|14831
2765|12581
7919|19509
2751|104767
3103|51745
2258|10998
4794|16235
5373|19597
3393|11335
6520|7152
33447|34637
2568|24421
2044|15316
4923|36513
3928|22203
3593|7510
2662|11628
4752|141515
2133|112081
3809|142158
3197|51904
2627|134867
6573|114129
4697|49984
2835|113943
7799|53646
6827|101911
10030|99642
11078|208225
2344|89585
5186|109896
2355|95696
2808|52117
2327|13271
3243|15762
6694|15991
3354|14973
3932|12286
3845|94038
1875|136839
3634|96275
3561|3950
15095|15574
3880|7791
5584|6066
2889|3396
2654|10614
3224|4153
2642|3145
2367|10736
4179|10554
6335|6966
2918|5708
2279|10193
2579|4654
2635|3791
2475|10783
3741|6654
6568|7227
3341|12687
2566|10469
2481|16107
2490|15360
2641|81821
6936|90270
3850|19435
2414|82823
3181|16027
3803|16662
5634|89096
4292|83691
2916|34135
3439|38344
3135|87342
3126|17580
5602|87319
2522|80889
3328|34702
3506|18337
2613|79606
4076|35181
5301|85833
4730|16863
58048|88925
4042|36461
6293|91056
3789|84267
3094|18454
3083|20528
5899|87506
2215|86804
5240|19934
3877|37390
2387|81884
36018|80900
3480|21718
7169|92445
2608|80482
3231|20200
40999|42641
2440|85950
2414|84084
3337|80548
10173|86443
2541|15160
2441|135615
2618|88432
2456|86359
3065|89934
35460|80920
7138|128151
2722|81763
36045|40215
2758|98369
3240|134114
3291|84564
2453|17926
2240|88292
4143|81625
34598|81298
3356|23812
3023|47569
33154|81903
7781|103469
2523|59900
2659|125039
2765|124218
2677|106364
4961|118961
2342|109443
2487|97125
3332|71255
3083|66124
2362|87258
2345|119791
2861|70857
2869|61583
2387|4767
2697|4998
15040|15973
2641|6383
2726|8566
5598|130796
2576|121015
4927|126320
3372|113937
3219|140716
2298|141202
105832|112439
4720|101519
3138|92116
4882|104096
64762|162140
2225|130330
5646|130295
5951|99994
3945|101882
3317|102323
3299|100121
2673|45444
3046|63563
3429|91114
2723|52887
2401|108546
3617|52347
5840|139170
4077|103230
2372|58645
6132|134164
2648|92495
2820|96487
12541|106557
5980|137950
3011|103717
2247|66853
2371|105680
3397|54392
8730|107348
2660|61629
2547|91958
2527|48873
4639|130179
3577|62111
3792|131999
2293|58077
2353|124343
2563|125834
3286|73836
2953|123379
3431|125402
6530|116244
4204|202706
4445|101988
7682|101771
3539|4647
2411|9079
2510|3155
5417|6199
5334|5951
2641|9843
2684|3738
2464|3291
2632|9642
2563|3258
4979|5865
3853|10934
3812|11558
3852|4694
2510|4846
2908|7351
3437|6170
2925|3474
5547|6195
5758|9311
2643|9839
2703|10468
4503|8506
2504|10167
2659|10096
2798|85288
2647|95875
2366|11543
2497|5468
3268|11351
2593|6413
2411|8466
3401|4645
3977|6735
2084|7912
2829|11628
2688|6982
2552|7689
2827|11623
5508|8167
2795|8815
2572|6711
2953|10088
2717|8018
2838|7901
4833|8392
2726|9454
3550|8305
3062|11908
3043|83796
2517|12461
2406|14064
2834|80195
2618|84106
2239|12416
2767|82192
3007|82131
2134|83046
2828|13817
2518|83108
2798|15325
2219|153835
26518|81330
2262|83409
2512|12896
2218|82572
25759|82631
4796|74166
2870|163152
2788|99135
4780|13666
3550|85199
2742|94278
3411|101230
9072|14892
2640|83647
5097|13857
7731|99082
1948|80491
3779|15603
7182|8387
2643|3431
4115|4918
2686|11600
2648|4267
2607|3674
7556|8776
5533|97070
23706|121053
2542|16859
2478|84365
3016|105133
2744|15913
2335|85412
2651|81717
2503|85888
2729|84781
3879|54788
9887|12113
20984|22583
3685|8640
2568|8270
2691|7533
2746|7670
5288|7385
2655|3293
13939|14490
2171|2954
2844|3168
4069|4640
2677|3290
2890|3847
4787|5197
2301|2961
3013|3347
2469|2932
3339|3964
2307|10916
2600|4346
2402|5096
2735|10199
2445|3417
2681|4352
4891|5508
2612|11010
3010|3721
2398|4513
3368|8359
2525|3983
2657|3812
4004|4653
3186|4072
2607|4149
2743|7916
2550|11946
2511|7934
4827|7746
3496|6417
6711|8426
2493|8878
2478|9168
2581|9697
2649|9348
2509|9488
5204|8410
2728|7937
2567|8199
9262|11810
4135|13575
6658|85888
7504|73396
2638|14011
3931|81830
2624|16371
13744|107301
3451|9320
2674|82555
2455|13392
4463|11434
3294|80272
8108|99439
2816|86432
2543|85456
2596|4157
2720|82845
44441|87607
4662|96079
42788|83863
2272|83433
2651|17669
4999|89787
49896|51349
2680|6847
2435|10817
2621|7228
2584|3803
2877|11094
3593|4111
2413|6873
3829|4493
2824|3331
3101|10656
2508|3531
2657|3705
4479|5064
2589|10125
2462|4098
2613|3184
2681|3361
2228|3124
3861|4716
5682|6161
3920|4454
2548|3594
2498|3629
2672|3975
14795|16460
2452|3292
2755|5765
5208|6234
2871|6261
2617|5258
16235|17287
5764|7280
2390|6075
5040|7319
2991|13420
2568|6109
2968|5660
2427|10974
4653|6455
3875|8061
5390|7095
4276|8561
38045|39351
2790|8359
3022|7594
2471|3656
2422|6971
3274|86140
9459|10699
2664|6154
5710|9582
2529|11404
2406|7748
3195|8524
2736|8596
14403|25561
3872|8522
2782|8737
2691|7199
3027|12053
2855|6500
2464|7815
2620|3775
2632|4628
2468|6210
2548|9412
2710|5504
14314|25720
2179|8261
4056|9597
2684|4145
2357|7670
2519|9484
2260|13207
2719|9691
2881|4059
2791|3986
1966|61012
2845|11699
2656|82579
24542|26791
4503|8654
2532|13753
97460|203481
207020|308100
190199|297103
102867|404622
2427|198812
2631|127598
9780|111748
6597|102356
2565|148430
3728|5048
2623|40368
15411|119228
2523|45721
5969|114649
2461|38319
6371|103759
3729|7470
68897|171556
2664|74703
5259|178925
2419|108314
2612|41443
4957|107655
4283|101676
3409|112812
3989|83846
6961|150829
2801|129010
2769|78331
2548|127177
3811|84772
2491|144861
2766|125984
4422|178619
2576|148417
3426|149083
3669|108279
4392|305535
2412|115629
3137|112312
2309|105630
3558|97814
4978|165513
4271|102893
99242|110214
2814|111161
3755|159841
3094|113627
3616|145983
2697|181962
2764|96274
2695|118466
4902|101677
3357|202060
97451|106933
2412|330883
100864|390987
5098|105132
107102|207103
187096|392158
2203|149839
104894|398484
97138|410886
2728|123358
2488|94693
2305|81642
2729|147410
10066|99494
12055|101419
2562|44590
3424|4306
3782|8718
40070|111571
2883|74425
4069|13487
6803|104444
103594|110289
4065|5044
2570|37412
2590|41889
2828|68543
2662|79916
2540|47515
4046|5420
2651|80520
2886|22461
2197|27057
2779|111895
2439|36701
4762|5735
2295|30754
3685|60651
4663|42099
2600|47225
2643|42891
3279|4733
3590|41488
2516|56136
2528|47924
2258|50561
4183|32331
3946|5099
2865|47685
2458|59555
2505|57777
2797|50698
2834|79394
3139|4339
2613|46147
2549|99088
2451|124198
2678|109742
2827|126795
4241|148422
3090|80938
2914|82172
2925|81417
3796|150037
4956|84872
86640|177472
2440|174854
84686|186739
2455|117217
2583|82095
7596|149485
12136|103094
3699|102851
3630|168888
2524|106147
2284|154324
3274|82739
41493|82776
2620|124753
2649|153775
3462|82415
2602|117810
2867|150703
12100|101666
5898|81324
2316|106483
3403|91286
2632|105516
2528|81102
4547|111254
3757|81946
6458|7841
4014|106159
13373|92075
2915|103581
4023|81470
2426|94574
3164|104717
2148|82968
2774|103962
2996|81306
3319|81268
3115|106303
2159|108217
2894|106668
15642|96290
4365|82053
2239|107395
2299|81605
3472|107251
2556|96045
2425|95504
2869|105321
2374|84142
2182|112600
3484|104223
2551|111591
2542|86299
4740|127702
2431|106437
2540|107210
2658|81997
2790|109188
4936|82745
4583|89705
2591|122150
3335|97455
2808|127129
3220|100055
7908|102354
2496|124054
2317|95221
3297|84949
2474|123803
2860|100647
2591|85762
5250|128708
2672|84224
2643|95391
4044|85671
2440|128575
64864|86491
2247|82730
2651|125437
2707|85246
2912|84833
2492|84983
2418|96475
2595|143731
11918|125540
3682|101653
2033|175076
11123|103417
3769|102280
5778|101809
3697|107769
12574|103493
8319|101364
7155|103497
3373|8630
2831|20186
12842|109592
2926|292225
2609|13047
2642|25139
3105|20117
4106|4830
2408|11517
3131|34292
2703|33525
2239|28287
2774|18537
2631|26425
2552|3284
2231|20659
2317|34682
2258|32615
2662|10218
3194|39601
2996|4103
2538|84365
6352|7201
2589|37639
2385|9600
2578|55798
2710|88069
2424|209483
2139|315911
2481|15083
2620|34423
3276|4336
4188|27452
2487|32943
2673|36402
3913|10860
2715|35910
2501|16505
2349|91937
2284|312136
5583|96266
2470|227404
2403|312743
4229|106777
5033|91186
2663|307035
5772|101742
4887|92736
2168|296982
2398|91339
2757|177024
2896|169174
2730|88673
2820|92396
5949|102719
3015|95687
2788|93977
3330|221874
2730|108186
51611|169726
4462|103098
1931|289997
9963|206952
4436|98057
2508|94021
3791|105544
101716|201213
8770|103665
3929|102312
2596|113636
38381|166751
396693|695459
298677|793206
2230|197029
2561|114391
2754|130760
300075|610501
109267|403626
202158|397131
200820|293927
3574|496682
10706|305249
2131|2704
13215|111362
2466|149925
3583|101765
96260|107245
3584|8417
4847|132344
3028|105488
2888|217842
2496|123945
29206|217416
2276|110798
4546|159281
2936|159424
4790|62322
2612|152947
4603|94309
2377|123848
2273|155931
3049|102113
2701|163055
2770|92613
4981|121749
3691|161071
2409|130231
2411|164504
4056|95243
2157|127892
2202|158979
2267|131549
2854|172382
2323|134296
2180|175426
2936|122746
3761|215598
2626|176503
2098|122796
2775|205235
2459|156475
2261|207234
3598|173324
2613|111560
10894|703496
291237|502307
102891|306739
2227|198171
299081|604361
289063|496071
107399|404542
10958|704083
191784|496382
97086|501690
199044|598657
2880|177730
32148|46412
2676|19419
2512|24467
2346|11192
2730|33428
2442|34684
3529|9817
2514|5905
2671|3325
31560|51425
2497|12525
2156|32756
2178|93363
2070|62292
2531|66133
3558|4612
39556|105281
2006|44636
3920|61849
2496|17716
2332|29520
2129|38926
2776|3716
2460|60946
22261|44278
2352|51106
3245|4347
2574|63222
3362|5725
3315|4163
4987|101904
2972|53885
2456|16955
3617|4725
2901|45948
2314|56012
2486|80232
2394|53421
5362|6491
2490|133569
2305|133697
2213|106302
9915|110031
3229|81175
2151|139089
4067|81839
2489|50781
2431|110835
2914|80404
2629|138709
2756|103718
3907|81462
2544|141420
2491|103553
2446|82292
2321|140701
7581|101793
2714|117805
2557|123184
3158|140986
2226|107193
2137|108105
2329|113985
3305|101360
2911|213956
64473|81937
10657|111120
2556|152005
3087|81828
6191|98232
22092|141749
4300|4873
2410|3412
25312|26305
2840|3412
3540|4076
3753|4901
21422|22398
13987|14723
2387|4557
2404|2861
2254|2844
23718|24620
4345|5551
4405|5776
2571|3053
4102|4717
2520|6752
2662|4634
3672|7078
4707|14836
2340|6788
2365|14466
3893|5183
2481|19629
2442|16077
2439|18568
3120|3784
2467|18637
2793|25204
2544|14488
2524|18055
2255|13429
3391|4464
3326|4251
2091|29198
2931|35243
2614|30752
2585|37292
2647|21029
2742|34862
2226|87795
3255|26731
2505|121854
2588|80202
7370|91260
3437|80354
3374|123980
2935|38205
4129|4953
2319|30451
2482|37459
2083|92881
2456|116909
3031|3967
2367|117047
2441|118131
2108|95198
2803|121200
3230|4438
2813|94356
6901|94445
2456|121057
2774|5534
3003|123539
2331|120152
5760|89630
2505|3609
4406|103362
2399|121614
8853|100263
2642|78542
2768|100153
4285|102132
2688|97419
9958|102822
2223|126933
2512|80833
2007|91529
12699|96380
3263|123436
4379|100388
3696|103163
2228|131117
2473|129784
3009|3631
2498|3014
2169|2859
2305|2849
93094|190000
30257|131907
17290|131029
2739|3243
14745|15247
2407|3081
2614|3262
2326|9837
3424|3905
3598|4301
2600|3191
2949|9829
2605|3298
2894|3617
2078|10753
2757|3361
17458|17928
10664|15830
2345|3236
6313|13328
2668|3335
3289|4454
2673|3311
2386|3105
2458|2931
13905|14761
2405|3330
2533|3253
2691|10919
2561|3382
2990|3786
3991|4978
7146|113821
5563|127885
2528|126066
12089|213078
89331|92694
3661|102428
3787|94446
6692|61835
4932|90824
5204|166602
2610|130620
4209|100781
4699|130250
2923|169860
2483|104761
2661|129479
3510|96168
25109|125611
2131|99815
2395|129785
2772|88922
4789|102991
3477|91098
5346|102948
2806|91186
2075|89865
3053|90988
3324|130391
3106|94861
2993|93207
2813|129303
4783|251392
3702|134066
2629|180423
8342|115446
4593|115502
3628|4113
15035|15563
2393|2998
3430|90752
2886|126137
2425|102037
2786|126220
2389|98908
2604|93415
2480|91182
5800|123270
2667|103420
2664|129248
21047|252191
3462|111452
3637|92929
2479|127330
2589|125843
2556|112429
2753|178329
6852|101580
2449|90577
2930|88332
2520|123989
2438|112829
2660|126920
4821|133737
3106|89870
3799|104847
2785|132369
3190|110011
3578|202009
3144|103251
3316|129238
3496|104920
3480|127177
11570|132054
2632|144542
3599|232846
1969|193378
2771|127518
2926|127150
2921|100295
3770|94509
4686|125521
2824|210674
2825|129445
3184|105682
2847|91779
2651|129191
3089|99038
2481|127498
4843|105905
3509|128995
4506|112480
2854|101138
2537|89621
3920|100178
2641|129814
5050|117835
2694|96242
14235|125108
2568|93757
57331|111439
3689|89828
2867|95134
2325|107060
2029|92710
3270|95646
93656|504173
211293|406349
95578|390371
105163|504840
224038|308386
4901|90799
5767|203096
3339|4423
2354|98742
2660|127121
3505|103288
3395|93532
3289|126988
2756|104999
2856|127340
2475|118369
3304|128612
4411|119516
2542|102925
2251|104718
2487|132418
2548|127146
2700|127923
2884|103924
3236|90212
2560|128465
2877|99956
2660|128700
2874|128474
2528|93489
3463|105454
2577|131426
2791|105958
2588|93896
47677|130200
4258|102196
2720|130064
3965|106813
4074|130912
6933|115188
2930|122441
2256|103859
4527|129155
3250|132689
2492|110637
2201|132798
2436|109124
4790|97494
2769|133085
3180|124222
4046|110092
2639|134198
2783|109806
34645|117087
7117|134162
3079|105430
12675|90854
2640|90244
2912|136988
2531|111158
2618|95263
2396|132247
3966|202518
95307|293501
194096|704924
5402|110348
6383|99104
89740|691462
7060|302530
2312|129951
2187|102795
2500|128377
3878|4719
2300|2880
14604|15104
2513|3047
2535|11400
3090|3719
3246|4358
2879|3926
4818|6207
67876|68476
2639|3292
2466|10496
2552|3185
2657|3262
2524|10221
5305|9796
2582|3190
6132|6967
2486|11099
4232|5202
2274|3086
4546|5645
3759|10367
2425|2999
5457|8122
2363|99752
2517|121855
3076|3724
2723|3226
2373|3094
3441|10767
2671|3412
2700|127836
2534|111899
4377|110147
2389|125682
2475|113749
2280|127986
3743|92466
5282|113319
2063|139864
2949|107057
3684|130129
2458|131051
2373|132176
2520|103703
2429|128356
2555|114433
3876|106390
6040|406516
96702|191940
3162|106365
3377|94909
2637|93206
2280|89194
2771|169998
4110|168695
5021|157039
6573|104014
3496|300517
3850|101848
4314|211250
5985|105040
91496|194787
4085|5619
2835|10922
2383|3138
2553|3630
15271|15919
2500|3234
4583|5818
2068|3682
3346|4325
2621|10539
2602|3664
2931|4027
2720|3519
3696|4450
2778|3585
15055|15746
2601|3204
2229|2871
2579|10404
4582|6073
4124|4660
2927|3465
2581|11431
2267|3630
2540|3311
2824|11887
2489|3283
5069|6667
2459|10340
2404|3348
2388|3509
2794|11189
4268|5422
2571|3392
3278|10602
2823|3694
3323|11577
4687|5479
3573|5253
6409|7945
2983|11053
3508|4999
2624|4454
2243|4112
2462|5693
2273|3468
2817|3848
2608|11699
2679|4535
2844|4003
2618|5627
3272|4349
2800|3883
2893|4364
3153|4297
5196|7879
16832|25828
6073|7555
5883|7706
5746|7035
2400|35391
2518|11348
3351|4289
2557|5362
3015|4095
2762|3743
3702|7747
2316|3627
2935|12273
3366|6724
2679|3945
2678|3671
2668|5879
4279|12265
2460|3871
2241|4632
2928|3864
3232|3985
2276|2925
3080|3647
2463|2890
14227|14733
2548|3092
2603|3293
3264|3857
2430|3057
2695|3702
14740|15270
2140|2954
2485|3200
3235|3745
2666|10017
2744|3260
2794|3310
2601|3083
2499|3753
3329|3825
3915|4758
2434|2934
16246|16760
2193|2857
2534|3328
3609|4263
2830|9946
2658|3134
2500|3030
2296|9593
2565|3058
3224|3953
3116|3668
2335|11295
2541|3637
2610|3213
2711|10942
2621|3407
2693|3418
2686|3367
3072|10969
2605|3391
2958|10761
2290|3348
2427|3416
3181|4634
3996|5094
4662|5448
2442|3220
2278|2907
15912|25781
2525|3786
2453|3888
4656|6616
2348|13223
2583|3414
2751|3596
2689|11579
2851|3807
2344|3544
2499|3380
2679|11694
4898|6670
2558|4514
2299|60380
2599|11940
2446|4237
3487|4410
2246|32648
4001|4846
2680|3730
2326|12076
2501|4548
2606|3599
3606|4721
2385|5444
100817|192531
10785|101837
7720|105211
110575|201451
7797|197678
207330|396025
105884|109246
5275|109039
7636|102971
4164|99636
7636|106498
5586|62724
2736|82693
2480|108188
2747|81628
2479|106938
5043|82710
2073|109889
3345|80457
2149|104063
4360|82190
3707|103111
2481|2801
2501|104428
16559|95137
2145|103690
3823|84367
3778|79992
3689|85194
2771|105828
11224|106829
9993|200914
3484|106359
2534|84241
3192|87348
2446|120902
2333|96229
2247|117291
3842|89700
3720|117541
3310|118164
2628|108105
2603|91077
4997|100471
4521|101025
13817|105110
2676|99507
2367|119093
4882|88967
2255|95967
2478|121625
2541|117806
2616|88230
2477|118639
15234|116164
2314|119006
3204|91563
2225|120339
3811|88939
2518|97209
2656|124173
2291|88822
2737|96626
2606|119797
3044|149118
4688|100094
7691|202883
4345|103357
199883|296239
6429|101855
98975|304008
94386|192621
184290|289507
5734|104227
10169|108281
4390|201372
92265|189780
93194|98716
6436|106881
2813|3463
13987|122192
2693|134136
3694|118653
4033|114103
2802|96834
2627|131357
2842|109116
3468|137654
3318|107461
2493|135377
2285|103803
2338|193363
3823|203817
2602|108150
3512|132397
2685|101534
2709|91648
2206|104851
4334|134950
2519|115982
2427|139195
2369|184933
2576|112050
2396|141341
3088|96545
2605|114026
2583|165131
3180|107482
6800|144422
2458|115189
4282|101233
2389|117543
2873|141473
2259|107950
2669|99896
95574|99232
95760|196864
42833|137701
4067|99264
2569|93748
4950|178828
2489|92179
3771|115610
4408|141074
2340|110337
2484|117962
8589|105828
6150|202927
99653|203495
4109|98406
2680|148919
2562|114459
2262|138580
2631|116142
2302|178453
7102|103435
8005|100188
6400|98393
3388|196998
4376|100501
200605|299640
3590|100569
2838|111194
2375|98018
4380|102412
98435|102333
2574|3620
3797|127093
14904|124627
2682|132166
3070|119195
6748|97803
2688|127761
2683|99319
2473|130002
2743|108084
3468|95931
2984|129584
3348|131030
2276|135116
2214|131762
15125|127117
2506|130710
3149|109243
4147|113313
1991|130456
2879|109418
2471|131235
2435|107428
5360|96984
2158|136966
3498|110737
9388|132612
2292|108265
2604|130629
